Entropy,Perplexity,ExplainedVariance,TotalExecTime,MinReturn,LossBefore,StdReturn,NumTrajs,Time,MaxReturn,ItrTime,MeanKL,LossAfter,AveragePolicyStd,MaxKL,AverageReturn
3.08155,21.7921,0.346651237136,17.728101015090942,0.0,0.00647994,847.407812095,20,17.82953906059265,2900.0,17.829543352127075,0.0330067,-0.0058422,1.12957,6.36532,830.0
3.08803,21.9338,0.553240183518,17.452481746673584,0.0,-0.0057736,1115.39230767,20,35.38242220878601,4300.0,17.546712636947632,0.00781014,-0.00919174,1.13326,0.324532,1030.0
3.08514,21.8706,0.39052201434,17.79155468940735,0.0,0.00212118,1665.31528546,20,53.29902172088623,6100.0,17.911536693572998,0.00487607,-0.00116033,1.1316,1.0085,1435.0
3.0862,21.8938,0.56745801221,18.164931297302246,0.0,0.0047173,1147.29028585,20,71.54376006126404,3000.0,18.22455859184265,0.00340387,0.000569294,1.1322,0.147309,985.0
3.08856,21.9455,0.442820087268,23.05244255065918,0.0,0.00328453,1344.57242274,20,94.70132493972778,5500.0,23.146840810775757,0.00192446,0.000918044,1.13354,0.192663,925.0
3.0902,21.9815,0.30714279403,19.700843811035156,0.0,0.000587984,1144.50862819,20,114.52259635925293,5000.0,19.811219215393066,0.00114535,-0.00206283,1.13447,0.0614368,1290.0
3.0905,21.988,0.458550963352,21.045657873153687,0.0,0.0177572,997.634702684,20,135.68287014961243,3200.0,21.152942419052124,0.00393255,0.0148113,1.13463,2.22316,1185.0
