StdReturn,ExplainedVariance,LossAfter,Perplexity,MinReturn,MaxReturn,AverageReturn,MaxKL,AveragePolicyStd,Time,MeanKL,ItrTime,LossBefore,Entropy,TotalExecTime,NumTrajs
0.0,1,-0.0,12.9461,0.0,0.0,0.0,0.0,0.870797,23.21736717224121,0.0,23.21737241744995,-0.0,2.5608,23.106170415878296,20
0.0,1,-0.0,12.9461,0.0,0.0,0.0,0.0,0.870797,47.73665475845337,0.0,24.509925365447998,-0.0,2.5608,24.338627815246582,20
0.0,1,-0.0,12.9461,0.0,0.0,0.0,0.0,0.870797,71.33972334861755,0.0,23.595767736434937,-0.0,2.5608,23.49915099143982,20
0.0,1,-0.0,12.9461,0.0,0.0,0.0,0.0,0.870797,95.0533242225647,0.0,23.70837378501892,-0.0,2.5608,23.628393173217773,20
0.0,1,-0.0,12.9461,0.0,0.0,0.0,0.0,0.870797,117.61586594581604,0.0,22.55621600151062,-0.0,2.5608,22.449591159820557,20
0.0,1,-0.0,12.9461,0.0,0.0,0.0,0.0,0.870797,141.51124954223633,0.0,23.891329765319824,-0.0,2.5608,23.8390154838562,20
0.0,1,-0.0,12.9461,0.0,0.0,0.0,0.0,0.870797,165.6314947605133,0.0,24.11263084411621,-0.0,2.5608,23.911530256271362,20
