AverageReturn,Perplexity,ExplainedVariance,MaxReturn,Time,MinReturn,NumTrajs,TotalExecTime,Entropy,StdReturn,MeanKL,LossAfter,AveragePolicyStd,MaxKL,LossBefore,ItrTime
0.0,14.8902,1,0.0,10.80756688117981,0.0,20,10.7050302028656,2.7007,0.0,0.0,-0.0,0.935103,0.0,-0.0,10.807573318481445
0.0,14.8902,1,0.0,21.138142108917236,0.0,20,10.258291244506836,2.7007,0.0,0.0,-0.0,0.935103,0.0,-0.0,10.322898626327515
0.0,14.8902,1,0.0,31.668960094451904,0.0,20,10.478474855422974,2.7007,0.0,0.0,-0.0,0.935103,0.0,-0.0,10.520472764968872
0.0,14.8902,1,0.0,42.366408348083496,0.0,20,10.652993440628052,2.7007,0.0,0.0,-0.0,0.935103,0.0,-0.0,10.693713426589966
0.0,14.8902,1,0.0,53.1526575088501,0.0,20,10.732128143310547,2.7007,0.0,0.0,-0.0,0.935103,0.0,-0.0,10.78169322013855
0.0,14.8902,1,0.0,63.87010383605957,0.0,20,10.665048599243164,2.7007,0.0,0.0,-0.0,0.935103,0.0,-0.0,10.711050271987915
0.0,14.8902,1,0.0,74.56758832931519,0.0,20,10.620505332946777,2.7007,0.0,0.0,-0.0,0.935103,0.0,-0.0,10.693778276443481
