5MinReturn,LossBefore,LossAfter,5NumTrajs,6NumTrajs,1PolicyExecTime,4Perplexity,3StdReturn,ItrTime,3ProcessExecTime,1ProcessExecTime,3AverageReturn,7MinReturn,6Entropy,MeanKL,2AveragePolicyStd,7StdReturn,0EnvExecTime,ComputeUpdatedDistTime,0Perplexity,0ProcessExecTime,0StdReturn,4MinReturn,1AveragePolicyStd,0MinReturn,3ExplainedVariance,2Perplexity,6ExplainedVariance,3MaxReturn,3AveragePolicyStd,5ProcessExecTime,7EnvExecTime,6MaxReturn,1ExplainedVariance,4ProcessExecTime,2ProcessExecTime,1EnvExecTime,2ExplainedVariance,7NumTrajs,4ExplainedVariance,dLoss,4AverageReturn,7MaxReturn,7PolicyExecTime,5ExplainedVariance,4MaxReturn,5Perplexity,3PolicyExecTime,6ProcessExecTime,1MinReturn,7ProcessExecTime,7Entropy,5MaxReturn,5EnvExecTime,Time,0AverageReturn,5AveragePolicyStd,4PolicyExecTime,4StdReturn,6StdReturn,1AverageReturn,1Perplexity,0ExplainedVariance,1StdReturn,1NumTrajs,2Entropy,3EnvExecTime,6PolicyExecTime,2NumTrajs,2MaxReturn,0Entropy,3Entropy,2PolicyExecTime,2EnvExecTime,7ExplainedVariance,1MaxReturn,3NumTrajs,5AverageReturn,5StdReturn,MeanKLBefore,0PolicyExecTime,6AverageReturn,0AveragePolicyStd,3MinReturn,0MaxReturn,4AveragePolicyStd,7AverageReturn,5Entropy,4Entropy,7AveragePolicyStd,6Perplexity,5PolicyExecTime,2MinReturn,7Perplexity,2AverageReturn,6AveragePolicyStd,6EnvExecTime,4NumTrajs,2StdReturn,4EnvExecTime,0NumTrajs,1Entropy,6MinReturn,3Perplexity
-159.538381416,-0.0539761781693,-0.053976174444,815,810,25.28993320465088,16.6385,26.6865743615,245.74008417129517,0.5608294010162354,0.6227684020996094,-64.3845851772,-147.569741264,2.84273,0.650052726269,0.985762,22.8036144745,3.2556872367858887,0.6933057308197021,17.0795,0.6510307788848877,29.1764085827,-167.773701507,0.99636,-201.03594836,0.520902480446,16.5923,0.535806703331,-2.07849743768,0.987812,0.5522215366363525,3.2041513919830322,-0.552017380372,0.498899100509,0.5638418197631836,0.596451997756958,3.2575392723083496,0.519322064243,816,0.501940790515,-3.72529029846e-09,-63.0822133878,-0.579991764042,24.783833742141724,0.543795671229,-0.00890229308781,16.8761,25.880519151687622,0.5246129035949707,-163.125048564,0.5365049839019775,2.77997,-0.695236978792,3.1126179695129395,2842.553305387497,-69.3573061866,0.994567,26.002265691757202,26.7245649734,25.8619463276,-60.1417165026,16.9514,0.507315328916,25.5403375048,820,2.80894,3.1552629470825195,26.745156288146973,810,-0.103835925068,2.83788,2.8125,25.28348159790039,3.203277349472046,0.543775506964,-0.0342392545514,808,-61.3572381144,24.7093261538,0.650052666664,2.427860975265503,-66.2065721505,1.0,-195.228259186,-0.00999188931209,0.987374,-56.8125517083,2.8259,2.81172,0.971778,17.1625,26.29962658882141,-179.129241261,16.1185,-71.0116664789,1.00301,3.1495559215545654,815,29.0771751892,3.202914237976074,810,2.83035,-147.831923347,16.6516
-142.635180546,-0.0491219125688,-0.0491219162941,819,808,25.657407522201538,15.5395,21.9160370512,244.95273303985596,0.5649974346160889,0.5897054672241211,-53.9567237548,-144.716179518,2.68265,0.22709877789,0.979421,19.8997466647,3.1825287342071533,0.7102818489074707,17.0795,0.6290836334228516,31.9615887264,-195.56053136,0.998809,-221.274614217,0.499020655477,16.3799,0.62925009532,-0.979411353484,0.971049,0.5562524795532227,3.161345958709717,-0.00644416490991,0.50956964931,0.5567660331726074,0.5919525623321533,3.198565721511841,0.499312732084,811,0.531283645253,3.72529029846e-09,-71.5358676575,-0.0100977902835,25.717944145202637,0.538501240636,-1.10766319317,14.8616,27.5651912689209,0.5315606594085693,-167.633878202,0.5163569450378418,2.68303,-0.00706453275956,3.2030322551727295,3089.0488862991333,-72.3475673682,0.933113,25.896498203277588,30.2012342666,31.8416384664,-58.1798937568,17.0337,0.499217819217,24.0702556187,820,2.79605,3.1459267139434814,25.08600902557373,812,-0.687064631428,2.83788,2.77882,25.227410793304443,3.1911537647247314,0.536426956819,-0.0061144893071,817,-53.740145998,20.5079757908,0.227098658681,2.423502206802368,-86.4259510694,1.0,-140.441500098,-0.815821087639,0.953992,-52.1622432953,2.69878,2.74339,0.925807,14.6238,24.970754384994507,-230.583659703,14.6294,-70.3628386788,0.925689,3.1391265392303467,810,32.4288929453,3.1002020835876465,810,2.8352,-208.818211041,16.1
-158.07238243,-0.030343234539,-0.0303427688777,813,816,26.559062004089355,16.2584,25.3914682586,251.9431824684143,0.5760781764984131,0.5748171806335449,-58.202722605,-171.079688153,2.75413,0.207540810108,0.997354,22.1450971555,3.193415880203247,0.6263988018035889,17.0795,0.6412394046783447,28.2843536757,-136.576016768,0.99516,-185.499108215,0.477938304382,16.9839,0.55826913334,-0.093254146707,0.994977,0.5518720149993896,3.082427740097046,-0.20076680827,0.514359977657,0.5620574951171875,0.6131346225738525,3.1078953742980957,0.496584584698,819,0.53863985399,-4.65661287308e-07,-60.2609072661,-0.36954211773,26.219391107559204,0.532201470143,-0.311141382553,15.9378,25.91170024871826,0.5647373199462891,-161.014069631,0.5383870601654053,2.7137,-0.11502012684,3.1965622901916504,3342.4088881015778,-70.1397600972,0.966173,26.05370569229126,23.3242662921,28.938303883,-59.5428065592,16.9095,0.511310221888,23.903370534,812,2.83226,3.2365317344665527,26.020750045776367,810,-0.00778623978126,2.83788,2.82742,26.510959148406982,3.11842942237854,0.497709825155,-0.115379854145,822,-56.6959127087,21.932259028,0.207541406155,2.433424949645996,-70.8149412437,1.0,-203.616236926,-0.142035719297,0.975876,-52.4670710753,2.76869,2.78861,0.940086,15.7074,25.957013845443726,-202.221703287,15.0849,-71.4302028479,0.959376,3.216153860092163,812,31.7383944079,3.2402548789978027,806,2.82788,-182.917112935,16.9019
-151.527228523,-0.0536233261228,-0.0536233335733,811,812,25.77303457260132,15.9239,24.5034256929,246.64595699310303,0.5672993659973145,0.5827162265777588,-59.33831389,-132.835148226,2.7435,0.293291509151,0.975273,19.6765412199,3.152960777282715,0.6885161399841309,17.0795,0.6296966075897217,30.9201009324,-172.691561793,0.997146,-209.85282476,0.515677826292,16.218,0.546040518506,-0.071256759715,0.978164,0.5542266368865967,3.2231476306915283,-0.250818394783,0.512854471594,0.5582437515258789,0.5892760753631592,3.232112169265747,0.490205998461,813,0.568439283578,7.45058059692e-09,-77.767069048,-0.315595200196,25.330267429351807,0.534083995236,-0.297606923224,15.9973,25.96623659133911,0.5593137741088867,-182.521320043,0.575859785079956,2.77195,-0.329422053471,3.058993339538574,3594.4825117588043,-73.7890881385,0.968397,26.154422521591187,30.7580212512,21.5044901012,-62.3970546957,16.9766,0.507801420377,24.89290142,809,2.78612,3.1587812900543213,25.297579526901245,812,-0.535980350261,2.83788,2.79132,26.550068616867065,3.1790571212768555,0.542055705185,-0.724083349249,814,-54.9211854937,20.0886581123,0.293291538954,2.4255211353302,-56.8581773691,1.0,-163.567924514,-0.278634571159,0.967226,-52.9827429122,2.77242,2.76782,0.967805,15.5413,26.846100091934204,-238.867540098,15.9898,-77.1307205831,0.954274,3.183990478515625,813,35.7002214755,3.1637837886810303,805,2.83184,-193.733301546,16.3026
-184.209256955,-0.0304067805409,-0.0304067023098,815,815,26.988471746444702,16.9006,26.8797808246,249.47482824325562,0.5632383823394775,0.5975868701934814,-60.6471547834,-181.790908574,2.82111,0.369098991156,0.988293,24.4411862176,3.1701526641845703,0.6668109893798828,17.0795,0.6419126987457275,30.3005604411,-218.651975473,0.997003,-189.215456559,0.49683704399,16.677,0.557700037828,-0.0053197315365,1.00438,0.5682814121246338,3.1793367862701416,-0.0029411529136,0.521202172085,0.5683083534240723,0.5944995880126953,3.2167696952819824,0.495671882256,819,0.510799963553,-7.82310962677e-08,-66.71375713,-0.0053197315365,26.767215490341187,0.525941537608,-0.0053197315365,16.8395,27.126253604888916,0.541921854019165,-153.355197758,0.5477790832519531,2.7903,-0.240280001052,3.1465554237365723,3845.399297475815,-70.6390240605,0.993122,26.37016010284424,30.298577249,34.0588341038,-59.9095993233,16.9732,0.498623203975,24.1492791936,817,2.81403,3.064659595489502,26.60294461250305,815,-0.00166362586888,2.83788,2.8464,25.995023012161255,3.1677427291870117,0.543037258866,-0.00495741627523,817,-64.0032774964,26.2775119999,0.369099199772,2.4777793884277344,-77.8467151259,1.0,-182.508780832,-0.00765001919201,0.994878,-58.5280843962,2.82373,2.82735,0.97665,16.7954,25.44768190383911,-242.206957114,16.2859,-74.3599768558,0.991845,3.1354598999023438,815,35.3785920966,3.1708226203918457,812,2.83164,-267.373447211,17.2257
-140.768663576,-0.0276654381305,-0.0276653971523,820,814,26.519816875457764,15.7555,24.102147424,251.96757984161377,0.5620870590209961,0.5789594650268555,-58.1738624956,-140.592419056,2.75912,0.173538371921,0.986782,20.5247617537,3.230339527130127,0.6798481941223145,17.0795,0.6365187168121338,29.3213935392,-169.669823775,0.996989,-169.819126114,0.525001469669,16.6243,0.51540453859,-0.00638498127183,0.98824,0.5617146492004395,3.090609073638916,-1.09200448542,0.523823069153,0.5457456111907959,0.5727462768554688,3.1199870109558105,0.498684708557,816,0.523271277763,-4.09781932831e-08,-62.9236390992,-0.00545528718061,26.702799558639526,0.510417112309,-0.781610847535,15.5691,25.710190057754517,0.5399086475372314,-164.682351142,0.5258193016052246,2.7174,-0.279983306677,3.185335159301758,4098.888159036636,-70.9311017012,0.955506,26.596378326416016,25.9147071496,24.0988365928,-60.7256444349,16.9725,0.508093216798,23.9787607505,812,2.81086,3.1706838607788086,25.775885820388794,811,-0.244345336323,2.83788,2.81397,26.2313449382782,3.1605658531188965,0.524951478777,-0.142365521946,816,-55.2527743896,22.8646635312,0.173536509275,2.494235038757324,-57.5787659327,1.0,-143.131765141,-1.86428596723,0.96068,-52.801675567,2.74529,2.75719,0.943174,15.7859,26.3215012550354,-195.661797918,15.1409,-66.8595247311,0.962617,3.171027421951294,812,29.0112473296,3.1390132904052734,805,2.83159,-157.910652848,16.6761
-196.224611712,-0.0807403773069,-0.0807404220104,809,812,26.609546899795532,15.8063,24.5289304074,248.6609706878662,0.5566887855529785,0.5734949111938477,-60.2566062674,-156.154654255,2.78264,0.348672926426,0.985922,26.3785171069,3.1317970752716064,0.675438642501831,17.0795,0.6381833553314209,31.7247221402,-197.028542037,0.996109,-206.938683532,0.525251629255,16.5777,0.541884525358,-0.123031188361,0.976925,0.5337364673614502,3.1764092445373535,-0.0119103382733,0.508124443835,0.5430908203125,0.5446884632110596,3.2010183334350586,0.491435675862,814,0.519209355904,4.47034835815e-08,-70.5586105793,-0.0054831847873,26.124154329299927,0.536285228917,-0.102537981625,16.3431,25.992735624313354,0.5282354354858398,-177.562327827,0.5450527667999268,2.79045,-0.150722622999,3.0356500148773193,4349.035791397095,-71.4592899772,0.978879,25.94818878173828,30.2468246423,20.036568966,-60.9703120715,16.9422,0.48918169447,24.8355832024,815,2.80806,3.1885018348693848,25.64154839515686,810,-0.216365117971,2.83788,2.7881,25.791649103164673,3.163799524307251,0.549040965382,-0.0106853244563,815,-63.0020053775,26.2597985433,0.348672956228,2.4331138134002686,-53.75436554,1.0,-159.103866736,-0.118092031667,0.963134,-62.5946182146,2.79381,2.76041,0.977069,16.1617,27.534934520721436,-204.327204564,16.2884,-76.4095463737,0.973529,3.1645865440368652,816,36.1321801393,3.1339120864868164,816,2.82981,-150.304907113,16.2502
-144.001339397,-0.0404359288514,-0.0404359325767,816,812,27.157230615615845,16.7664,24.2036386936,253.8338644504547,0.5426936149597168,0.581928014755249,-59.6355905332,-143.522270897,2.79042,0.187775477767,1.0087,22.1522421972,3.1938886642456055,0.7309343814849854,17.0795,0.6128981113433838,29.8363045413,-169.896589134,0.997342,-194.75142541,0.518828326139,17.3724,0.56155717406,-0.927449973979,1.00162,0.549750566482544,3.206162452697754,-0.00473638060983,0.520789108801,0.542245626449585,0.5589969158172607,3.206514358520508,0.48929796417,815,0.511294969961,3.72529029846e-09,-64.1276732515,-0.168140406285,27.264521598815918,0.526621969984,-0.331348135117,16.2168,28.693889141082764,0.5298454761505127,-167.713042678,0.5349667072296143,2.75994,-0.110354872989,3.2127084732055664,4604.30415225029,-69.4343547066,0.974723,26.796246767044067,26.4260472896,24.1796183773,-61.601055725,16.9839,0.502326360903,24.8790524376,812,2.85488,3.069627523422241,26.686432361602783,813,-0.147606546732,2.83788,2.84073,26.274001598358154,3.118515968322754,0.544958525674,-0.153849273156,812,-56.0834307249,22.6241851011,0.187775492668,2.4073429107666016,-65.6520059112,1.0,-171.508981205,-0.119433719302,0.991393,-56.1994644323,2.78605,2.81938,0.962033,16.2879,26.466978788375854,-189.038391973,15.7989,-71.5694118935,0.976883,3.1624321937561035,816,31.1048178539,3.1268773078918457,817,2.83227,-172.955569854,17.1283
-137.94633436,-0.0411871038377,-0.0411871634424,818,818,28.70383095741272,15.6248,25.5625615529,258.2019200325012,0.5571887493133545,0.5801804065704346,-60.7003237461,-119.622690111,2.76567,0.205291301012,0.989702,20.2318019231,3.1597940921783447,0.7038249969482422,17.0795,0.6085891723632812,29.8155418656,-185.748634555,0.998038,-185.691595573,0.514448944928,16.7248,0.625011831797,-0.0018474191006,0.983773,0.5539326667785645,3.0879738330841064,-0.00831457291725,0.510356561677,0.5585064888000488,0.5418295860290527,3.0967023372650146,0.502239375385,814,0.573296051284,5.96046447754e-08,-80.9288512876,-0.135982420296,28.276984691619873,0.522080933472,-0.0966139691288,15.7412,26.918035984039307,0.543316125869751,-171.414376545,0.5386288166046143,2.74487,-0.159705287277,3.2089858055114746,4864.027278661728,-68.9219708527,0.960148,26.160597324371338,33.8130445903,29.5541906376,-59.2990849175,17.0082,0.494170818456,25.649026863,821,2.81689,3.1747024059295654,26.898409843444824,811,-0.0996860993134,2.83788,2.80488,26.136491298675537,3.156769275665283,0.546352961885,-0.00892951535642,816,-54.4315899687,21.7894979759,0.205291301012,2.4893195629119873,-81.1870069316,1.0,-182.676925734,-0.372580765692,0.956648,-53.6679789338,2.75628,2.74886,0.9549,15.8897,26.519795417785645,-175.869083159,15.5626,-73.6920882681,0.964803,3.159642219543457,812,31.6019116305,3.156844139099121,807,2.83369,-183.960013524,16.5251
-144.11984333,-0.0375251024961,-0.0375255309045,814,819,26.51387119293213,16.5207,23.0446755056,255.6673378944397,0.5414862632751465,0.5498559474945068,-60.3115987952,-136.110182909,2.81617,0.136230647564,1.00439,19.1251381498,3.271486759185791,0.6763074398040771,17.0795,0.6307709217071533,30.9004025743,-181.460585695,0.995202,-211.93833914,0.54862173497,17.2226,0.522616029209,-0.948322541374,0.991556,0.5271012783050537,3.1290066242218018,-0.26552888017,0.526931340099,0.5178439617156982,0.5586357116699219,3.1866540908813477,0.509841046542,813,0.525081851388,4.28408384323e-07,-72.9445403497,-0.665034106773,27.21087622642517,0.530043642196,-0.652690118018,16.6801,27.34944224357605,0.5492427349090576,-168.322348559,0.5153179168701172,2.80626,-0.0983132074554,3.104724645614624,5121.046484470367,-71.4684311749,0.988467,27.852904796600342,29.739235095,21.9439412975,-60.6830482067,16.9111,0.500723897718,23.816959569,813,2.84622,3.174473762512207,27.2920880317688,812,-0.379684202497,2.83788,2.82067,27.232240676879883,3.138734817504883,0.545993639482,-0.222476660603,813,-59.2371604598,23.3816174422,0.136230662465,2.492482900619507,-53.4428342965,1.0,-133.450782027,-0.572782907261,0.983674,-51.6890005129,2.81422,2.80462,0.984766,16.7127,27.885761737823486,-172.435783887,16.548,-72.0509387307,0.989472,3.165235757827759,808,31.2179523148,3.1516287326812744,809,2.82797,-168.36539077,16.788
-206.651733372,-0.0226809550077,-0.0226809661835,828,812,27.7941792011261,15.9467,22.712507242,253.71067833900452,0.5306148529052734,0.5835812091827393,-56.0142182814,-131.160037841,2.79647,0.247707977891,0.97728,19.9863598873,3.197524070739746,0.7206692695617676,17.0795,0.6164782047271729,30.7886694747,-190.915605176,0.993965,-203.92169475,0.521245126455,16.308,0.573551113429,-0.00613365681157,0.963554,0.5499155521392822,3.123380184173584,-0.0030165930541,0.511354402063,0.5560684204101562,0.5577051639556885,3.197391986846924,0.484315646378,811,0.500282311798,1.11758708954e-08,-63.5360750931,-0.113695963015,27.80764150619507,0.517874027812,-0.518667944202,15.7577,26.540876865386963,0.5219917297363281,-186.78831397,0.49999117851257324,2.79194,-0.0104928566806,3.1609582901000977,5376.267441034317,-69.1767090263,0.96073,26.99253511428833,28.2662079365,24.6372525135,-59.8470527445,16.8698,0.493363338694,24.7981830139,817,2.79165,3.1303510665893555,26.407459020614624,811,-0.376591923657,2.83788,2.76334,26.961344242095947,3.1754212379455566,0.549939152629,-0.400989837567,814,-53.8818505739,23.4009449766,0.247707948089,2.429497480392456,-65.2416077736,1.0,-197.157784632,-0.0282837164098,0.966459,-52.1516846923,2.75733,2.76925,0.977477,16.3867,26.62589740753174,-226.421161774,16.3126,-67.513989032,0.979702,3.146285057067871,813,30.3209970617,3.169947385787964,813,2.82553,-150.679052675,15.8527
-196.159263992,-0.0550425127149,-0.0550425127149,810,814,26.96563982963562,16.3169,24.7081317102,254.65360689163208,0.5447356700897217,0.5785822868347168,-60.4493629915,-136.078755083,2.78305,0.272907376289,0.996328,20.8731092978,3.16321063041687,0.7881662845611572,17.0795,0.6093716621398926,30.1019626465,-203.407676051,1.00002,-188.016764533,0.509743514418,16.9495,0.506826917016,-0.216349473223,0.990741,0.5323307514190674,3.161287307739258,-1.30708733384,0.501404958013,0.5453014373779297,0.5462560653686523,3.161224842071533,0.508549216878,817,0.486177994366,0.0,-60.9457320283,-1.19727463803,27.32090473175049,0.565148681345,-0.767069324509,16.1481,26.570820331573486,0.5240070819854736,-182.545958765,0.5514652729034424,2.80397,-1.67133334328,3.137052059173584,5632.4795751571655,-70.7893054581,0.973219,27.370768308639526,26.6561433478,25.7888841437,-60.6971241271,17.0763,0.497363002505,25.3314991222,815,2.83024,3.1429426670074463,27.735577821731567,808,-0.127698255332,2.83788,2.81894,27.37604022026062,3.1671695709228516,0.539012638783,-0.114115774742,810,-76.6554440709,31.1596002708,0.272907346487,3.1722826957702637,-59.9799822854,1.0,-165.424790559,-1.02131842557,0.977992,-55.6524910809,2.7818,2.7922,0.983502,16.1683,26.416511297225952,-186.202169996,16.5101,-72.9512234826,0.973462,3.1314761638641357,814,30.4653986812,3.151736259460449,807,2.83769,-170.07215724,16.759
-189.421810915,-0.0321415551007,-0.0321419201791,815,808,27.742815494537354,16.5642,25.6048417953,258.9617073535919,0.5306036472320557,0.5622231960296631,-61.4673406321,-139.467079094,2.81212,0.247156456113,0.995687,22.6957673684,3.1202235221862793,0.6765155792236328,17.0795,0.5885190963745117,30.7120655245,-167.14988666,0.998909,-194.142785741,0.514692638463,16.9205,0.57438341749,-1.74329159425,0.996724,0.5434119701385498,3.1618762016296387,-1.56225177075,0.508993982977,0.5308799743652344,0.5657765865325928,3.1640069484710693,0.510742709727,815,0.549314764253,3.65078449249e-07,-71.6031081694,-0.109169806678,27.608575582504272,0.500729962683,-0.0907388990289,16.4446,28.21026635169983,0.5232126712799072,-188.756254927,0.5174062252044678,2.78782,-0.123439705166,3.143479585647583,5893.031400680542,-70.3831959964,0.98167,29.659310579299927,28.8704560384,27.9493603327,-61.3659854237,17.0378,0.501382861915,26.0162153243,818,2.82853,3.15649676322937,26.717063188552856,815,-0.00980623124235,2.83788,2.8306,27.760948419570923,3.2122981548309326,0.527194101149,-0.117656029722,809,-57.3550312809,25.5949402022,0.247156739235,2.390143871307373,-71.2823500148,1.0,-162.802775655,-0.150341037489,0.985137,-55.4428765582,2.8,2.80725,0.975439,16.6452,26.57398533821106,-195.286549503,16.2456,-67.7533639789,0.987387,3.1509103775024414,809,29.3877915877,3.03342604637146,813,2.83544,-159.581839838,16.9556
-150.85773271,-0.025093683973,-0.025093683973,814,815,28.187723398208618,15.158,28.8450246506,252.01369214057922,0.5465638637542725,0.5631117820739746,-62.068523195,-134.092549603,2.69395,0.122236832976,0.983647,19.3773737586,3.1787514686584473,0.6393930912017822,17.0795,0.6141738891601562,29.5090465751,-175.539361298,0.99864,-195.086050311,0.507901923919,16.5203,0.540244010515,-0.0355242036305,0.95774,0.5079224109649658,2.8059418201446533,-0.00909948279816,0.533885095542,0.5085859298706055,0.5591421127319336,3.142411470413208,0.50985962414,820,0.550650521843,0.0,-68.5052258125,-0.00699482861993,26.17042112350464,0.502198872853,-0.0106631339529,14.8146,27.019691467285156,0.5006954669952393,-158.589406712,0.48097872734069824,2.68007,-0.43427472854,2.9769983291625977,6146.729807376862,-69.5751005948,0.931774,26.33581304550171,27.6097475634,22.6803566885,-59.9340538801,17.0291,0.505755674677,24.255837008,816,2.80459,3.1557395458221436,26.15169858932495,812,-0.178407386697,2.83788,2.75123,28.858439683914185,3.120105743408203,0.520526688866,-0.00639818830435,818,-56.0368817531,25.0101885122,0.122237674892,2.448759078979492,-56.895413444,1.0,-208.86650607,-0.442751036117,0.942255,-48.7337194825,2.69561,2.71853,0.924553,14.7899,25.291545867919922,-183.162534023,14.5862,-69.0705165728,0.931004,2.983470916748047,816,29.5211945477,3.008208751678467,813,2.83492,-157.731160426,15.6619
-168.000676651,-0.0613575354218,-0.0613574534655,814,814,25.783530235290527,16.6466,24.5593908901,237.00229907035828,0.4967963695526123,0.5084993839263916,-58.5789566641,-180.474615404,2.83257,0.264444947243,0.975539,25.3503613673,2.8582546710968018,0.623176097869873,17.0795,0.5345120429992676,29.3180375493,-216.270215948,0.997033,-181.041879244,0.505237353887,16.2466,0.52607485597,-0.200130178158,0.979229,0.5108880996704102,2.8632986545562744,-0.488207613857,0.531524928341,0.5036966800689697,0.5205550193786621,2.831643581390381,0.507839168953,812,0.51412866447,-8.19563865662e-08,-69.7126340304,-0.143101780136,25.114444255828857,0.528121551776,-0.473573354206,16.6741,25.023135662078857,0.5237555503845215,-167.871445731,0.47811079025268555,2.8058,-1.20227277216,2.8893375396728516,6385.111023187637,-69.9219060509,0.988714,25.433128356933594,31.1637439587,21.2092428948,-60.3275963253,16.9755,0.498272369808,22.7421830792,813,2.78788,2.8497488498687744,25.608864545822144,809,-0.443154160286,2.83788,2.79561,25.775582313537598,2.9950950145721436,0.54263573567,-0.21114553708,816,-57.4580622057,23.2929753328,0.264445006847,1.9988703727722168,-54.686895899,1.0,-204.55562917,-0.283713760503,0.987724,-63.2089904338,2.81386,2.81221,0.984335,16.989,26.970908403396606,-167.50266395,16.5402,-68.4441980802,0.997925,2.965332269668579,816,28.130001633,2.866023302078247,814,2.83177,-165.931456272,16.3727
-150.809367858,-0.0855227634311,-0.0855227634311,808,814,24.87239718437195,16.6468,22.1620432972,237.33531832695007,0.5023307800292969,0.5187811851501465,-60.8121892897,-140.145449712,2.79753,0.607488691807,1.00084,21.0110951116,3.0943264961242676,0.5851137638092041,17.0795,0.5997226238250732,31.8172223943,-206.358328685,0.998254,-223.3576337,0.560463665143,17.1042,0.512464789091,-0.419629325442,0.981485,0.49906420707702637,2.8326539993286133,-0.012289032609,0.506560272099,0.49979639053344727,0.5254898071289062,2.822765827178955,0.496514547574,811,0.534031587234,0.0,-75.1062664502,-2.33558205204,26.28069758415222,0.547812008894,-1.51966895672,16.4634,26.600101709365845,0.48197126388549805,-166.821513145,0.48937153816223145,2.76528,-0.299422921078,2.940399646759033,6627.944536209106,-72.3892346835,0.982046,25.2534761428833,32.4462042462,23.2629076647,-62.7097224524,17.0156,0.495064898516,26.1828794141,816,2.83932,2.988028049468994,25.209373474121094,813,-0.762640953574,2.83788,2.80016,25.926421403884888,2.9595394134521484,0.584201810859,-0.109008312487,811,-64.2526111047,23.6785070309,0.607488751411,2.139957904815674,-56.9927532792,1.0,-140.954205099,-0.41491422505,0.987443,-61.6679317423,2.80114,2.81222,0.965457,16.4041,25.494285821914673,-195.334625741,15.8834,-71.1305316178,0.980445,2.8167641162872314,808,30.0104550105,2.8902385234832764,808,2.83413,-145.859569011,16.4473
-151.854886339,-0.0392725430429,-0.0392725430429,814,816,28.08995819091797,16.7447,23.6558083785,241.8042471408844,0.4864003658294678,0.5348825454711914,-60.8589070812,-144.262716335,2.79361,0.327327907085,0.993294,20.0371064315,3.0454421043395996,0.5888841152191162,17.0795,0.5935297012329102,30.1906569754,-166.77751902,0.996958,-183.302144518,0.528455420027,16.8472,0.557192603181,-1.29626515629,1.00019,0.4890716075897217,2.946711301803589,-0.419477230011,0.509333140739,0.47837305068969727,0.5092267990112305,2.90335750579834,0.483744066711,812,0.553705705567,0.0,-69.6214663896,-0.491444025263,26.86080312728882,0.519996124167,-0.00681264487733,16.6376,25.280896186828613,0.47153520584106445,-179.506587163,0.5032963752746582,2.77025,-0.468912613319,2.873783588409424,6871.0464453697205,-72.06590816,0.987182,25.501993417739868,27.7074651929,24.4033705517,-63.6516926006,16.9717,0.500658851698,25.8665331217,815,2.82419,2.7775464057922363,25.039788484573364,815,-0.00830768131327,2.83788,2.83795,25.36230969429016,2.971247911453247,0.521358306818,-0.00179618253606,814,-56.6834923971,22.4689523404,0.327328026295,2.1198391914367676,-61.3748810868,1.0,-183.043157069,-1.16018041151,0.990322,-51.9204003478,2.81166,2.81808,0.966924,16.3399,27.06447124481201,-209.133030941,15.9626,-71.3558358736,0.978364,2.875887632369995,810,33.1674268926,2.8046627044677734,812,2.83155,-144.525165079,17.0807
-166.83971202,-0.0559357739985,-0.0559358634055,814,813,25.73052453994751,16.1383,24.7166308228,238.59670329093933,0.49303770065307617,0.5298659801483154,-60.1195558621,-130.161242529,2.80393,0.358147531748,0.983842,19.9427455684,3.3313610553741455,0.6431539058685303,17.0795,0.6721248626708984,31.2539622604,-155.13704738,0.997385,-206.604195633,0.510797499385,16.5257,0.543282233468,-0.00883799216642,0.985643,0.5036859512329102,2.9373419284820557,-0.279073414948,0.514700555968,0.48455810546875,0.48510050773620605,2.8654825687408447,0.486794121915,812,0.522830112511,8.94069671631e-08,-61.7391370037,-0.00681038738697,26.23309636116028,0.535300776949,-0.314037090546,16.1129,25.258382558822632,0.4935493469238281,-171.684265951,0.4877629280090332,2.79748,-0.00461997133205,2.9527437686920166,7110.920612573624,-73.811902166,0.971702,25.605966329574585,24.2927733239,26.9982433218,-59.5412045118,16.9858,0.507149815802,24.7524777582,818,2.80492,2.8464131355285645,26.01708960533142,814,-0.605102782707,2.83788,2.8087,24.892748832702637,2.774174451828003,0.56862002457,-0.0707435572439,813,-67.4687479131,28.0796290733,0.358147501945,2.3233587741851807,-64.9172212387,1.0,-144.579448808,-0.00993343778263,0.972333,-57.0246141263,2.77962,2.78119,0.980482,16.5095,26.461641311645508,-183.17666075,16.4033,-67.0589195436,0.983733,2.9083220958709717,816,29.1493000806,2.8626513481140137,810,2.83238,-175.122872716,16.5883
