AveragePolicyStd,LossAfter,ItrTime,MeanKL,LossBefore,ExplainedVariance,MaxKL,Perplexity,MaxReturn,AverageReturn,Time,MinReturn,TotalExecTime,NumTrajs,StdReturn,Entropy
0.999438,0.00915147,16.226106643676758,0.159862,0.0075203,0.0756522324409,16.5595,17.0561,100.0,25.0,16.22610116004944,0.0,15.83954644203186,20,43.3012701892,2.83651
1.00311,7.22944,17.61407160758972,63.3607,-0.0131676,0.0876273110512,3361.08,17.1849,200.0,35.0,33.852999210357666,0.0,17.346539974212646,20,72.6291952317,2.84403
0.999818,0.0201173,16.2474262714386,0.000546314,0.0214877,0.216999205164,0.0134614,17.0721,3500.0,325.0,50.10578751564026,0.0,16.038918256759644,20,763.462507265,2.83745
1.00522,-0.017763,17.101126432418823,0.00590407,-0.0141522,0.109442776254,0.552244,17.2565,200.0,60.0,67.23972511291504,0.0,16.956955909729004,20,80.0,2.84819
1.00163,0.49982,15.695916175842285,5.83417,-0.0216111,0.107814095371,444.91,17.1349,300.0,95.0,82.94608640670776,0.0,15.58307695388794,20,102.347447452,2.84111
0.996227,0.878639,16.506725788116455,7.0406,0.0374686,0.093964032539,587.992,16.9507,2500.0,255.0,99.4721052646637,0.0,16.31878685951233,20,531.483772095,2.83031
1.0056,0.146079,15.772844791412354,0.891019,-0.00852503,0.0509176300388,92.4214,17.2712,1500.0,165.0,115.25813245773315,0.0,15.600120306015015,20,321.364279284,2.84904
