MaxKL,MeanKL,Time,AverageReturn,ExplainedVariance,LossBefore,MinReturn,TotalExecTime,AveragePolicyStd,NumTrajs,MaxReturn,ItrTime,LossAfter,Entropy,Perplexity,StdReturn
0.0,0.0,5.333127021789551,0.0,1,-0.0,0.0,5.255786418914795,0.805297,40,0.0,5.3331286907196045,-0.0,2.40341,11.0609,0.0
0.0,0.0,10.211119890213013,0.0,1,-0.0,0.0,4.819159269332886,0.805297,40,0.0,4.872716903686523,-0.0,2.40341,11.0609,0.0
1.82785,0.0431313,15.008217334747314,5.0,0.0290733341272,-0.00561867,0.0,4.745007038116455,0.805297,40,200.0,4.792803764343262,-0.0280564,2.40341,11.0609,31.224989992
0.524388,0.0242098,19.953471660614014,7.5,0.0203497063663,0.0122084,0.0,4.90418267250061,0.804105,40,300.0,4.937652826309204,-0.00197118,2.4006,11.0298,46.837484988
17.6999,0.0353914,25.031198978424072,27.5,0.0220836842336,0.0180436,0.0,5.043428182601929,0.806848,40,400.0,5.073536157608032,-0.000152908,2.40671,11.0974,89.4077737112
0.24451,0.0470603,29.734796285629272,60.0,0.0445350546872,0.0504151,0.0,4.66193962097168,0.810525,40,800.0,4.693592309951782,0.029286,2.41573,11.1979,147.986485869
0.417681,0.0670119,34.560115337371826,122.5,0.251083768465,0.00871394,0.0,4.7821221351623535,0.82122,40,400.0,4.817331790924072,-0.024582,2.44094,11.4838,154.090071062
