NumTrajs,LossAfter,Entropy,Time,MaxKL,ExplainedVariance,AveragePolicyStd,AverageReturn,MinReturn,Perplexity,MeanKL,ItrTime,StdReturn,LossBefore,MaxReturn,TotalExecTime
40,-0.259673,2.40341,5.212516784667969,24.1698,0.49692800448,0.805297,2427.5,400.0,11.0609,2.20559,5.21251916885376,931.12499161,0.00301451,3900.0,5.107751846313477
40,-0.11436,2.40643,11.18555474281311,4.33135,0.401850902714,0.806345,1995.0,0.0,11.0942,0.317854,5.968666315078735,856.431550096,-0.0194735,3600.0,5.915785312652588
40,-0.0833306,2.39669,15.941535711288452,1.78694,0.895558148409,0.802515,6272.5,4500.0,10.9867,0.141019,4.750959634780884,711.3323766,-0.0407688,7700.0,4.707174062728882
40,-0.129981,2.3763,20.659042596817017,4.64281,0.881752340282,0.794267,6232.5,4600.0,10.7651,0.298356,4.707426071166992,779.867777255,-0.0503105,7700.0,4.675058603286743
40,-0.135587,2.35115,25.323275804519653,5.99615,0.907765994224,0.784136,6402.5,4500.0,10.4976,0.434882,4.657880783081055,657.07210411,-0.0303344,7900.0,4.619342565536499
40,-0.204941,2.33598,29.950736045837402,3.56163,0.848018395034,0.778069,5315.0,3300.0,10.3396,0.662407,4.614552736282349,748.515196907,-0.0605228,6800.0,4.565496921539307
40,-0.17211,2.30572,34.946311235427856,6.79031,0.87350797924,0.766383,5777.5,4300.0,10.0314,0.673896,4.989065647125244,763.703967516,-0.0350727,7300.0,4.937307357788086
