MaxReturn,AverageReturn,NumTrajs,ExplainedVariance,LossAfter,LossBefore,StdReturn,ItrTime,TotalExecTime,MaxKL,MinReturn,Time,AveragePolicyStd,Entropy,MeanKL,Perplexity
0.0,0.0,20,1,-0.0,-0.0,0.0,14.689932107925415,14.41484546661377,0.0,0.0,14.689926385879517,1.00568,2.849,0.0,17.2706
0.0,0.0,20,1,-0.0,-0.0,0.0,15.066266536712646,14.799261331558228,0.0,0.0,29.76130485534668,1.00568,2.849,0.0,17.2706
700.0,55.0,20,0.237274263286,0.0619029,0.00715069,171.682847134,15.032686233520508,14.863603591918945,67.1512,0.0,44.80314064025879,1.00568,2.849,0.646191,17.2706
200.0,10.0,20,0.0344863670243,0.0130797,0.0144326,43.5889894354,16.1184401512146,15.990684270858765,0.0641713,0.0,60.96313452720642,1.00747,2.85258,0.00131018,17.3324
0.0,0.0,20,1,-0.0,-0.0,0.0,16.11575412750244,16.026193141937256,0.0,0.0,77.12347912788391,1.01109,2.85979,0.0,17.4579
300.0,20.0,20,0.159756597265,-0.569394,0.00182471,67.8232998313,16.861449480056763,16.652727365493774,426.345,0.0,93.99765419960022,1.01109,2.85979,4.0806,17.4579
500.0,25.0,20,0.0765562486959,0.011816,0.0125381,108.972473589,15.204698324203491,15.11513876914978,0.0667208,0.0,109.22022533416748,1.01159,2.86071,0.000454106,17.4739
