Perplexity,AveragePolicyStd,LossBefore,ExplainedVariance,MaxKL,Entropy,MeanKL,NumTrajs,StdReturn,AverageReturn,ItrTime,Time,TotalExecTime,MinReturn,LossAfter,MaxReturn
11.639,0.827472,0.00504893,0.827424280655,0.174139,2.45436,0.0204631,20,507.222830716,1685.0,10.791409730911255,10.791403532028198,10.718836784362793,0.0,-0.00132777,2200.0
11.6979,0.829855,0.000752199,0.895012826222,0.0229417,2.45941,0.00179355,20,221.359436212,1800.0,10.673062562942505,21.468236446380615,10.594801425933838,1400.0,-0.000399681,2400.0
11.7023,0.830107,-0.0123822,0.886239768081,0.0872218,2.45979,0.0149377,20,330.302891298,1730.0,10.545971870422363,32.017460107803345,10.496312618255615,800.0,-0.0208338,2100.0
11.6301,0.827665,-0.00972311,0.862621267477,0.217872,2.45359,0.0307915,20,387.911072283,1595.0,10.24505615234375,42.26851987838745,10.19276213645935,700.0,-0.0220631,2500.0
11.5737,0.82557,-0.00980672,0.891166319933,0.0236403,2.44873,0.00290857,20,213.072757527,1760.0,10.732961177825928,53.00676345825195,10.689351081848145,1300.0,-0.0117154,2100.0
11.5171,0.82339,0.011139,0.90161717069,0.0274904,2.44383,0.00256958,20,198.683164863,1895.0,10.36674690246582,63.37778353691101,10.323077201843262,1500.0,0.00809851,2300.0
11.5814,0.82574,-0.0096595,0.912532753911,0.0376135,2.4494,0.00371595,20,173.997126413,1765.0,10.749727964401245,74.13283085823059,10.705341100692749,1500.0,-0.0127965,2100.0
