StdReturn,Entropy,Time,ExplainedVariance,MinReturn,ItrTime,MaxReturn,TotalExecTime,LossAfter,Perplexity,MeanKL,LossBefore,AverageReturn,NumTrajs,MaxKL,AveragePolicyStd
1551.28172812,2.83788,17.55569624900818,0.259393124175,0.0,17.555702209472656,7100.0,17.263338804244995,12.5353,17.0795,99.2767,0.00310155,405.0,20,5540.18,1.0
893.574283426,2.84098,33.36092209815979,0.102873794891,0.0,15.776691913604736,4100.0,15.561934232711792,22.0847,17.1325,110.008,-0.00260111,205.0,20,3629.64,1.00155
1874.32654572,2.83968,48.945197105407715,0.60527215969,0.0,15.559737205505371,8600.0,15.360801458358765,-0.026944,17.1103,0.0476158,-0.0200734,430.0,20,1.80887,1.0009
239.739441895,2.82964,66.21864128112793,0.170994315174,0.0,17.252563953399658,1100.0,17.055299520492554,1.31452,16.9394,18.0386,-0.00707153,55.0,20,673.72,0.995914
778.122740961,2.82611,83.8471794128418,0.193612548509,0.0,17.586896419525146,3000.0,17.38043451309204,0.297593,16.8796,5.68626,-0.00714189,255.0,20,648.546,0.994174
832.706430863,2.82253,100.59646725654602,0.165201046154,0.0,16.731823444366455,3600.0,16.524470806121826,0.280277,16.8194,7.3805,-0.0137283,260.0,20,529.371,0.99244
651.056833157,2.81567,114.964599609375,0.134081785509,0.0,14.341003894805908,3000.0,14.138850688934326,0.0376118,16.7044,1.30428,-0.00693634,175.0,20,119.452,0.988976
