MaxReturn,ExplainedVariance,ItrTime,MinReturn,Time,StdReturn,LossBefore,Perplexity,LossAfter,Entropy,AverageReturn,MeanKL,AveragePolicyStd,NumTrajs,TotalExecTime,MaxKL
0.0,1,16.244349241256714,0.0,16.244316339492798,0.0,-0.0,17.0561,-0.0,2.83651,0.0,0.0,0.999438,20,15.905986070632935,0.0
0.0,1,17.15351939201355,0.0,33.414265632629395,0.0,-0.0,17.0561,-0.0,2.83651,0.0,0.0,0.999438,20,16.880791664123535,0.0
400.0,0.121348332058,17.59970188140869,0.0,51.03538417816162,87.1779788708,0.0127438,17.0561,0.0101574,2.83651,20.0,0.000885997,0.999438,20,17.3677396774292,0.00902351
0.0,1,18.781944513320923,0.0,69.82370710372925,0.0,-0.0,17.1652,-0.0,2.84288,0.0,0.0,1.0026,20,18.538574695587158,0.0
600.0,0.135158721449,15.734439373016357,0.0,85.59228610992432,135.646599663,0.00499552,17.1652,0.00220753,2.84288,40.0,0.0592905,1.0026,20,15.55992078781128,5.98084
200.0,0.0747707397683,15.729646682739258,0.0,101.35609602928162,43.5889894354,0.00588311,17.2081,0.00498285,2.84538,10.0,0.000433844,1.00382,20,15.610475778579712,0.0188996
0.0,1,16.962235689163208,0.0,118.36293268203735,0.0,-0.0,17.2588,-0.0,2.84832,0.0,0.0,1.00529,20,16.81368088722229,0.0
