Perplexity,MeanKL,ExplainedVariance,NumTrajs,MaxReturn,LossAfter,Time,ItrTime,TotalExecTime,Entropy,AveragePolicyStd,LossBefore,StdReturn,MaxKL,AverageReturn,MinReturn
12.9461,0.0,1,20,0.0,-0.0,23.229241847991943,23.229248523712158,23.15030837059021,2.5608,0.870797,-0.0,0.0,0.0,0.0,0.0
12.9461,0.0,1,20,0.0,-0.0,46.0481219291687,22.81115174293518,22.692414045333862,2.5608,0.870797,-0.0,0.0,0.0,0.0,0.0
12.9461,0.0,1,20,0.0,-0.0,68.01928853988647,21.965677499771118,21.88663601875305,2.5608,0.870797,-0.0,0.0,0.0,0.0,0.0
12.9461,0.0,1,20,0.0,-0.0,91.87936925888062,23.840959787368774,23.73219323158264,2.5608,0.870797,-0.0,0.0,0.0,0.0,0.0
12.9461,0.0,1,20,0.0,-0.0,115.42264986038208,23.539527893066406,23.499605894088745,2.5608,0.870797,-0.0,0.0,0.0,0.0,0.0
12.9461,0.0,1,20,0.0,-0.0,138.31125617027283,22.885620594024658,22.819669246673584,2.5608,0.870797,-0.0,0.0,0.0,0.0,0.0
12.9461,0.0,1,20,0.0,-0.0,162.23708868026733,23.903318643569946,23.839571952819824,2.5608,0.870797,-0.0,0.0,0.0,0.0,0.0
