ItrTime,LossBefore,LossAfter,TotalExecTime,NumTrajs,Perplexity,StdReturn,Time,Entropy,MeanKL,ExplainedVariance,MaxKL,AverageReturn,MinReturn,AveragePolicyStd,MaxReturn
13.199816942214966,-0.0104617,-0.0142892,13.09374189376831,20,21.7921,928.116372014,13.199806690216064,3.08155,0.00559498,0.322998495586,0.619857,560.0,0.0,1.12957,3400.0
13.350481986999512,0.00236973,0.00041331,13.28628396987915,20,21.5653,845.857553019,26.554399013519287,3.07109,0.00151655,0.31872863206,0.0923799,945.0,0.0,1.12369,3000.0
13.016427040100098,0.0218921,0.0178618,12.96121597290039,20,21.5909,697.334209687,39.575968742370605,3.07227,0.0697774,0.263718884779,6.90276,565.0,0.0,1.12434,2100.0
12.593372106552124,-0.0113269,-0.0142991,12.551028490066528,20,21.8285,926.539259827,52.179415702819824,3.08322,0.00759975,0.370699554092,1.31758,655.0,0.0,1.13052,3600.0
12.921556234359741,-0.00302585,-0.00476309,12.853084325790405,20,21.7052,929.193198425,65.10608196258545,3.07755,0.00136473,0.352037498106,0.0563054,760.0,0.0,1.12732,3000.0
13.131788492202759,0.00109914,-0.00456371,13.063420295715332,20,21.6724,773.223770974,78.24389910697937,3.07604,0.024418,0.338050163939,2.4085,875.0,0.0,1.12647,2400.0
13.178784847259521,0.00659326,0.00375809,13.060439586639404,20,21.6844,559.464029228,91.42995953559875,3.07659,0.00138772,0.304646602979,0.219567,500.0,0.0,1.12678,1700.0
