NumTrajs,StdReturn,Time,MinReturn,ItrTime,MeanKL,Entropy,MaxReturn,ExplainedVariance,MaxKL,LossBefore,TotalExecTime,Perplexity,LossAfter,AverageReturn,AveragePolicyStd
20,465.268739547,7.3372509479522705,0.0,7.337257146835327,0.0935192,2.73374,1400.0,0.307736643786,1.82187,0.00771442,7.252601146697998,15.3903,-0.014905,295.0,0.949513
20,616.66441441,14.639558553695679,800.0,7.298915386199951,0.00749715,2.74145,3500.0,0.684079872718,0.0344817,0.0192322,7.2212159633636475,15.5095,0.0128283,1815.0,0.953176
20,1456.50266049,22.333635330200195,0.0,7.687062501907349,0.034263,2.75107,6500.0,0.442280610885,1.64969,-0.00843544,7.621471166610718,15.6594,-0.0316376,1340.0,0.957842
20,944.179538012,30.60746145248413,0.0,8.265326261520386,0.0790586,2.74685,4100.0,0.551907171972,0.351063,-0.00612333,8.192266464233398,15.5935,-0.0268991,1245.0,0.955856
20,1798.02669613,38.73151159286499,800.0,8.113298892974854,0.0490692,2.74379,7500.0,0.617209322294,0.838621,0.00311357,8.059979438781738,15.5458,-0.0131447,1810.0,0.954374
20,1484.0064016,46.912492513656616,900.0,8.1745445728302,0.00358721,2.74535,7700.0,0.50549796616,0.0329631,-0.00672298,8.109932661056519,15.57,-0.0104963,2035.0,0.95515
20,776.466354712,55.16805934906006,900.0,8.244447231292725,0.0229219,2.74199,3500.0,0.625698629987,0.260305,0.0037411,8.157238245010376,15.5178,-0.00639708,1710.0,0.953633
