LossBefore,NumTrajs,TotalExecTime,Perplexity,MinReturn,LossAfter,StdReturn,Time,AverageReturn,MaxReturn,AveragePolicyStd,ItrTime,Entropy,ExplainedVariance,MaxKL,MeanKL
0.00193425,20,14.32176923751831,17.1872,0.0,-0.0384997,2150.92421996,14.416005611419678,3245.0,7600.0,1.0032,14.41600775718689,2.84416,0.391774400086,0.429291,0.162883
-0.0193635,20,6.38960862159729,17.2204,0.0,-0.0252911,4811.88892224,20.85378360748291,4385.0,15200.0,1.00414,6.435403108596802,2.8461,0.596217236962,0.0681508,0.0116863
0.00836243,20,6.280458927154541,17.0545,0.0,0.000725798,4970.70417547,27.20400881767273,6510.0,16900.0,0.999281,6.34514856338501,2.83641,0.558499593336,0.0396553,0.0151116
-0.00427709,20,6.394680738449097,17.126,0.0,-0.0060477,5797.36793726,33.65189242362976,7045.0,15900.0,1.00136,6.4397289752960205,2.8406,0.606569338996,0.00652543,0.00115607
0.00995911,20,6.383628845214844,17.0894,0.0,-0.00262404,4346.10170153,40.10531306266785,6480.0,12000.0,1.0003,6.433553218841553,2.83846,0.532755034552,0.127343,0.0406297
0.000443425,20,6.406772613525391,17.1747,0.0,-0.00474091,5659.6377976,46.57950735092163,5750.0,14900.0,1.00281,6.46698522567749,2.84344,0.619424607571,0.0335989,0.00865654
0.00815544,20,6.610335826873779,17.1785,0.0,5.93625e-06,5710.80335855,53.2394905090332,6335.0,15500.0,1.00293,6.655172109603882,2.84366,0.695540840269,0.0938192,0.0246035
