StdReturn,Entropy,Time,MinReturn,NumTrajs,LossBefore,TotalExecTime,LossAfter,ExplainedVariance,Perplexity,MaxKL,AverageReturn,AveragePolicyStd,MaxReturn,MeanKL,ItrTime
247.941525364,2.8392,9.88761281967163,0.0,20,0.0202777,9.78790831565857,2.62975,0.275470300719,17.1021,5971.41,95.0,1.00066,1000.0,51.4477,9.887614727020264
30.0,2.85948,19.591536045074463,0.0,20,-0.0139688,9.61231255531311,0.542083,0.179618366409,17.4524,206.51,10.0,1.01086,100.0,2.07892,9.69975233078003
47.6969600708,2.85249,29.22014808654785,0.0,20,-0.00411697,9.533282041549683,-0.01379,0.221086874092,17.331,4.12216,15.0,1.00735,200.0,0.0427277,9.62487530708313
190.459969547,2.85044,39.284809827804565,0.0,20,-0.0182249,9.979933023452759,-0.0228498,0.181150249272,17.2953,1.13014,65.0,1.00633,800.0,0.0109465,10.05750846862793
85.2936105462,2.84132,49.59893774986267,0.0,20,-0.00170989,10.190694808959961,4.90137,0.162284884369,17.1384,847.881,35.0,1.00174,300.0,32.8508,10.306761503219604
102.347447452,2.84047,59.60489201545715,0.0,20,-0.0328838,9.919373750686646,-0.0339056,0.140772526539,17.1238,1.25749,45.0,1.00135,400.0,0.00748133,9.997880220413208
88.7411967465,2.82403,68.89943718910217,0.0,20,-0.00273216,9.24478030204773,0.0433326,0.249286374684,16.8445,75.6851,25.0,0.99317,400.0,0.690434,9.284759044647217
