Perplexity,MinReturn,ExplainedVariance,AveragePolicyStd,MaxReturn,AverageReturn,ItrTime,LossBefore,MaxKL,MeanKL,Entropy,TotalExecTime,LossAfter,NumTrajs,StdReturn,Time
14.777,0.0,0.115052756346,0.930467,300.0,25.0,9.874205350875854,0.00253308,1.74944,0.0427357,2.69307,9.783137321472168,-0.0132236,20,76.6485485838,9.874202013015747
14.8145,0.0,0.613207491351,0.932134,300.0,180.0,9.889071702957153,0.0121375,0.479565,0.033649,2.69561,9.83114242553711,-0.00502535,20,128.840987267,19.768262147903442
14.9047,0.0,0.829939766554,0.93506,300.0,225.0,10.31742238998413,-0.0122301,2.45055,0.0402172,2.70168,10.245347023010254,-0.0397297,20,88.7411967465,30.089221239089966
14.8138,200.0,0.369211781612,0.932374,1600.0,320.0,9.916467189788818,0.0277799,0.33603,0.0361484,2.69556,9.853801727294922,0.0135394,20,307.571129985,40.02244210243225
15.021,0.0,0.674368876436,0.938848,300.0,170.0,10.45883560180664,-0.00767027,0.346951,0.0463406,2.70945,10.330548763275146,-0.0275316,20,95.3939201417,50.48718309402466
14.9635,200.0,0.214864199543,0.937176,2800.0,385.0,10.221763372421265,0.00101842,2.25004,0.0556755,2.70562,10.179272413253784,-0.0209345,20,556.124985952,60.71651577949524
14.9711,200.0,0.251740402591,0.937291,2100.0,500.0,9.668409824371338,0.000156856,0.387542,0.0243368,2.70612,9.636083602905273,-0.012901,20,610.737259384,70.39139580726624
