ExplainedVariance,Time,StdReturn,TotalExecTime,MaxKL,ItrTime,LossAfter,AverageReturn,MeanKL,Entropy,AveragePolicyStd,LossBefore,NumTrajs,MaxReturn,Perplexity,MinReturn
0.0757680579224,5.76057767868042,255.917467165,5.705300331115723,7.40506,5.760581970214844,-0.0356004,152.5,0.285429,2.57184,0.876188,0.0107951,40,900.0,13.0899,0.0
0.38210019798,11.153202295303345,629.761859753,5.3342249393463135,13.4547,5.38993501663208,-0.0755496,1320.0,0.203187,2.58263,0.881837,-0.00735695,40,3000.0,13.2319,100.0
0.658804581969,16.816285848617554,846.093966413,5.603541612625122,9.11672,5.657453775405884,-0.0870996,3475.0,0.11372,2.57896,0.879856,-0.0462782,40,5600.0,13.1834,1900.0
0.648000177266,23.02135181427002,1094.02925007,6.151759147644043,6.45255,6.197227954864502,-0.0538854,3960.0,0.0768807,2.55582,0.870061,-0.0289916,40,6600.0,12.8818,1600.0
0.684557066665,28.09592843055725,1087.35631235,5.0314624309539795,33.8425,5.070603609085083,-0.0642813,4737.5,0.0736595,2.54132,0.863404,-0.0335629,40,6800.0,12.6964,2300.0
0.805550622951,33.38788366317749,838.018496216,5.235518455505371,6.86079,5.281554698944092,-0.0727319,4935.0,0.163201,2.52454,0.855766,-0.0290711,40,6900.0,12.4851,3300.0
0.810214338179,38.37206268310547,783.577532858,4.942495107650757,7.17928,4.973844766616821,-0.0978441,4972.5,0.387651,2.51,0.849416,-0.0217903,40,6700.0,12.305,2900.0
