ExplainedVariance,MeanKL,LossBefore,MaxKL,LossAfter,MinReturn,AverageReturn,AveragePolicyStd,Perplexity,ItrTime,MaxReturn,NumTrajs,Entropy,TotalExecTime,StdReturn,Time
0.193512958483,2.27607,0.00470493,26.9996,-0.0542949,0.0,13.4,0.574709,5.60742,79.61062240600586,1800.0,2000,1.72409,79.23957395553589,108.905647236,79.61061716079712
0.822674900042,0.00773571,-0.00321412,0.0367393,-0.00434538,0.0,1112.85,0.576171,5.63387,80.90069675445557,3000.0,2000,1.7288,80.57849097251892,1210.07019528,160.51370239257812
0.826742280019,0.0136859,-0.00341162,0.164848,-0.00667651,0.0,1141.15,0.575726,5.62483,80.70207476615906,2900.0,2000,1.72719,80.43980598449707,1229.25248729,241.21871042251587
0.825890318814,0.0117457,-0.0066846,0.140424,-0.00729379,0.0,1192.1,0.575185,5.61523,77.72844576835632,3000.0,2000,1.72548,77.42546057701111,1231.22605154,318.94979190826416
0.834741151696,0.0163933,-0.00509236,0.184973,-0.00586905,0.0,1275.2,0.5743,5.5965,78.73607397079468,3000.0,2000,1.72214,78.45913314819336,1247.69986776,397.6884105205536
0.831826422313,0.0241125,-0.00132963,0.188618,-0.00522143,0.0,1265.6,0.573616,5.58227,83.17350554466248,2900.0,2000,1.7196,82.8568651676178,1250.17064435,480.8647928237915
0.833215358838,0.00950381,-0.00563133,0.0877192,-0.00786807,0.0,1279.85,0.573406,5.57856,88.30453634262085,2900.0,2000,1.71893,87.98081040382385,1264.51531327,569.1730380058289
