ExplainedVariance,MaxReturn,NumTrajs,MeanKL,MaxKL,AveragePolicyStd,AverageReturn,ItrTime,LossAfter,TotalExecTime,MinReturn,Perplexity,Entropy,Time,LossBefore,StdReturn
0.082693532152,2200.0,20,0.150502,0.589006,0.95435,530.0,5.522290468215942,0.0149633,5.443551778793335,0.0,15.4937,2.74043,5.522286415100098,0.0426152,649.692234831
0.500535643243,19900.0,20,0.107964,0.285325,0.974557,12395.0,5.33439302444458,-0.0410369,5.289608001708984,3000.0,16.1682,2.78305,10.863364458084106,-0.00086033,3672.66592546
0.838691194197,20600.0,20,0.148357,0.903997,0.974709,18050.0,5.256033897399902,-0.0643647,5.198899507522583,6800.0,16.1613,2.78262,16.124388933181763,-0.0283969,2953.89573276
0.723025196869,20500.0,20,0.190836,0.569884,0.967655,15965.0,5.114179611206055,-0.0307317,5.086814880371094,11900.0,15.9334,2.76842,21.24400520324707,0.0131426,2463.79280785
0.835951204912,20700.0,20,0.330265,1.4403,0.971264,17160.0,5.181339502334595,-0.0867219,5.146200180053711,12700.0,16.0385,2.77499,26.4303982257843,-0.0168465,2265.03863102
0.721667332295,18100.0,20,0.16995,0.661607,0.967099,14000.0,5.541398525238037,-0.0825687,5.497716665267944,10100.0,15.904,2.76657,31.976710557937622,-0.0330266,1926.13602843
0.9113822949,21200.0,20,0.0199166,0.0951387,0.959133,18880.0,5.665920734405518,-0.0422875,5.584413528442383,13800.0,15.6435,2.75005,37.64939069747925,-0.0334136,1687.18700801
