LossAfter,MeanKL,MaxKL,Perplexity,StdReturn,ExplainedVariance,ItrTime,MinReturn,Time,TotalExecTime,AverageReturn,LossBefore,NumTrajs,AveragePolicyStd,MaxReturn,Entropy
-0.0592246,0.467431,39.9708,17.0561,719.218325684,0.133854567226,15.210237264633179,0.0,15.210233211517334,14.950169801712036,165.0,0.0101345,20,0.999438,3300.0,2.83651
-0.0181903,0.119536,17.064,17.2299,108.972473589,0.0557404041285,16.7000572681427,0.0,31.948199033737183,16.48543357849121,25.0,-0.0188871,20,1.00443,500.0,2.84665
0.188262,3.41315,294.899,17.0679,152.561463024,0.136369926472,16.59803342819214,0.0,48.55720829963684,16.49094533920288,35.0,0.00889812,20,0.999682,700.0,2.8372
0.00865102,7.23089e-05,0.000803622,17.144,115.217186218,0.195369272969,16.040161848068237,0.0,64.60616612434387,15.82996153831482,35.0,0.00913599,20,1.00192,500.0,2.84165
-0.0,0.0,0.0,17.2225,0.0,1,18.043718576431274,0.0,82.65719819068909,17.905141353607178,0.0,-0.0,20,1.00422,0.0,2.84622
-0.0104291,0.00385235,0.705253,17.2225,87.1779788708,0.217907767425,17.158104181289673,0.0,99.87464666366577,16.941322088241577,20.0,-0.00963607,20,1.00422,400.0,2.84622
-0.0,0.0,0.0,17.1398,0.0,1,16.206109762191772,0.0,116.09174942970276,15.935045957565308,0.0,-0.0,20,1.00181,0.0,2.8414
