Time,TotalExecTime,LossAfter,LossBefore,MaxReturn,AverageReturn,Entropy,ExplainedVariance,AveragePolicyStd,MeanKL,MaxKL,MinReturn,ItrTime,Perplexity,NumTrajs,StdReturn
34.682469606399536,34.28747606277466,-0.00679309,-0.00304296,1600.0,150.0,2.7481,0.0970048016847,0.956152,0.0108761,0.0586264,0.0,34.68247604370117,15.613,20,372.155881319
69.15872287750244,34.146843910217285,-0.000287844,0.00370149,2600.0,165.0,2.74506,0.225146688313,0.954726,0.00777388,0.0585502,0.0,34.462403535842896,15.5656,20,579.029360223
103.56856894493103,34.21130061149597,0.00673155,0.00972764,9100.0,730.0,2.74691,0.323797612558,0.955586,0.00761621,0.0487538,0.0,34.39637875556946,15.5944,20,2178.09549837
138.14097499847412,34.32299447059631,0.00124642,0.00315337,27100.0,1940.0,2.75178,0.363120643336,0.957905,0.00499416,0.056001,0.0,34.54977464675903,15.6704,20,6255.18984524
170.12773847579956,31.64973783493042,-0.00569496,0.000260752,21700.0,2955.0,2.75335,0.254783553708,0.958644,0.0636191,0.391733,0.0,31.94750714302063,15.6952,20,6813.3306833
201.81920862197876,31.250502824783325,-0.00216849,-0.00124559,27600.0,2535.0,2.75348,0.559762318671,0.958693,0.00144553,0.0073456,0.0,31.6714346408844,15.6972,20,7011.58149065
236.62128043174744,34.45453357696533,0.00302749,0.0053002,39800.0,3510.0,2.75286,0.616141115677,0.958403,0.00510411,0.0436374,0.0,34.79041337966919,15.6874,20,9501.31043593
