TotalExecTime,ItrTime,LossAfter,AveragePolicyStd,StdReturn,MaxReturn,MaxKL,Perplexity,Entropy,MeanKL,AverageReturn,MinReturn,Time,LossBefore,NumTrajs,ExplainedVariance
31.73034906387329,31.980820655822754,-0.0430453,0.870797,88.7411967465,400.0,2.74396,12.9461,2.5608,0.181314,25.0,0.0,31.98081088066101,-0.0119357,20,0.0874267398245
30.569799184799194,30.792355060577393,-0.00425269,0.865564,92.736184955,500.0,0.0617401,12.7925,2.54886,0.00578747,380.0,200.0,62.779332637786865,-8.04476e-05,20,0.861715545516
35.344393730163574,35.61381936073303,0.00891068,0.865559,88.7411967465,500.0,0.271369,12.792,2.54882,0.0262408,375.0,100.0,98.40946531295776,0.0144935,20,0.864014760176
33.3147828578949,33.42791938781738,0.0063726,0.868697,116.619037897,800.0,0.0329708,12.8851,2.55607,0.00150213,520.0,400.0,131.85014295578003,0.00917303,20,0.870048952035
32.271148681640625,32.58993411064148,-0.00929258,0.870705,153.622914957,1000.0,0.0276167,12.9443,2.56066,0.00105941,580.0,300.0,164.49055123329163,-0.00697447,20,0.84314687208
32.534852266311646,32.80322575569153,-0.00232474,0.86916,145.859521458,1100.0,0.0559827,12.8992,2.55717,0.0037282,615.0,500.0,197.30969095230103,0.000356235,20,0.868496941602
32.039390563964844,32.21190619468689,-0.00230027,0.869248,217.887585695,1300.0,0.154508,12.9015,2.55735,0.0179159,805.0,400.0,229.54285073280334,0.00452629,20,0.848053564328
