AveragePolicyStd,MaxKL,Time,NumTrajs,LossAfter,TotalExecTime,Entropy,MinReturn,MaxReturn,ExplainedVariance,Perplexity,LossBefore,StdReturn,MeanKL,ItrTime,AverageReturn
0.982009,82.2557,7.625988245010376,40,-0.14541,7.543304204940796,2.79458,500.0,3700.0,0.525634627742,16.3558,-0.00164788,697.491039369,1.53675,7.625991582870483,2252.5
0.981659,6.86254,15.126624584197998,40,-0.104209,7.409074544906616,2.79293,0.0,1700.0,0.164001352683,16.3289,-0.0330097,433.474336034,0.273633,7.494499444961548,610.0
0.973988,13.5443,23.575701475143433,40,-0.0815563,8.344494342803955,2.77643,100.0,5200.0,0.542389864508,16.0616,-0.0302857,1243.2920011,0.206396,8.445661306381226,2535.0
0.966657,3.9351,31.46774172782898,40,-0.0591147,7.7308268547058105,2.76129,600.0,5200.0,0.657145965799,15.8202,-0.0271763,1380.57053424,0.0984313,7.888368129730225,3395.0
0.960166,6.81135,39.022008657455444,40,-0.0705488,7.5044310092926025,2.7477,800.0,5600.0,0.693785135466,15.6067,-0.0366645,1201.6629103,0.100349,7.549205303192139,3672.5
0.951116,5.35193,46.49258208274841,40,-0.0447472,7.420961856842041,2.72937,100.0,5400.0,0.590057677142,15.3232,-0.0126268,1666.61333248,0.112615,7.461783409118652,2820.0
0.947913,13.3049,54.27760457992554,40,-0.0295443,7.701891899108887,2.72305,500.0,5700.0,0.708461788434,15.2267,-0.00145284,1070.87580979,0.124169,7.77249550819397,3715.0
