LossBefore,ExplainedVariance,AverageReturn,MaxKL,NumTrajs,Entropy,Perplexity,LossAfter,MaxReturn,ItrTime,AveragePolicyStd,MeanKL,Time,TotalExecTime,MinReturn,StdReturn
-0.0317242,0.632596913815,340.0,5.16483,20,2.1227,8.35369,-0.299163,1500.0,1.1110520362854004,0.706075,4.29886,1.1110479831695557,1.0560734272003174,0.0,532.353266168
0.0340815,0.959640909383,1965.0,9.63125,20,2.09098,8.09283,-0.342206,2200.0,1.0402135848999023,0.694577,6.74835,2.156351089477539,0.9740602970123291,1700.0,162.095650774
0.00411397,0.996435079935,2670.0,3.33229,20,2.10802,8.23192,-0.08841,2900.0,1.1181879043579102,0.701206,2.08407,3.283101797103882,1.0892961025238037,2500.0,126.885775404
-0.00408749,0.99576823936,2655.0,7.93439,20,2.11008,8.24887,-0.244243,2800.0,1.0756912231445312,0.700727,5.10487,4.364175081253052,1.0426132678985596,2300.0,132.193040664
-0.057509,0.993163236961,2680.0,2.57204,20,2.10803,8.23203,-0.137545,2800.0,1.0965006351470947,0.699477,1.45814,5.468149423599243,1.0546913146972656,2400.0,107.703296143
-0.0568397,0.986821488108,2465.0,6.55909,20,2.07928,7.99869,-0.366367,2900.0,1.310659646987915,0.689555,4.56634,6.7891504764556885,1.274353265762329,2000.0,247.53787589
-0.00704477,0.995450688715,2710.0,1.76209,20,2.05086,7.77457,-0.0682971,3000.0,1.3558776378631592,0.678593,1.07226,8.156311750411987,1.3145203590393066,2400.0,133.790881603
