AveragePolicyStd,MinReturn,LossAfter,TotalExecTime,StdReturn,ExplainedVariance,MaxKL,Time,ItrTime,MeanKL,Perplexity,LossBefore,MaxReturn,AverageReturn,NumTrajs,Entropy
0.947542,15400.0,-0.106118,4.853107929229736,1769.63273026,0.912266156556,1.19848,4.907382488250732,4.907387971878052,0.487717,15.2117,-0.0400662,22800.0,20680.0,20,2.72206
0.928437,12800.0,-0.0803848,4.689315557479858,2645.8410761,0.806527434355,0.603117,9.647739887237549,4.735325813293457,0.121561,14.6142,-0.0371524,22800.0,19105.0,20,2.682
0.919813,21900.0,-0.0610459,4.627763748168945,326.30507198,0.995068811305,0.689548,14.318633556365967,4.664301872253418,0.0584805,14.3453,-0.0429488,23000.0,22545.0,20,2.66342
0.910308,21300.0,-0.0310471,4.7084434032440186,511.346262331,0.98974028819,1.03327,19.059980630874634,4.737276554107666,0.0463697,14.0405,-0.0103336,23100.0,22255.0,20,2.64194
0.908121,20800.0,-0.0375854,4.5727293491363525,505.865594798,0.989881082514,0.0466856,23.668872833251953,4.601861953735352,0.00390432,13.9681,-0.0324862,23100.0,22410.0,20,2.63678
0.901206,22100.0,-0.0154236,4.660031795501709,180.554700853,0.995805195379,0.248365,28.369797945022583,4.696545124053955,0.0232916,13.7431,-0.00702557,22800.0,22520.0,20,2.62053
0.899789,19700.0,-0.0189501,4.442456007003784,824.30273565,0.977594484291,0.313565,32.841105461120605,4.4680092334747314,0.043474,13.6949,-0.00119604,22900.0,22045.0,20,2.61702
