LossAfter,Time,AverageReturn,LossBefore,MinReturn,TotalExecTime,Perplexity,StdReturn,NumTrajs,MeanKL,MaxKL,ExplainedVariance,Entropy,MaxReturn,AveragePolicyStd,ItrTime
-0.110061,13.683175086975098,55.0,0.00579448,0.0,13.448767185211182,17.0561,217.887585695,20,0.71477,62.9131,0.14816072734,2.83651,1000.0,0.999438,13.683181524276733
-0.0,28.434834957122803,0.0,-0.0,0.0,14.49554181098938,17.1553,0.0,20,0.0,0.0,1,2.8423,0.0,1.00228,14.73645806312561
0.0011733,42.95470952987671,55.0,0.0022442,0.0,14.389906167984009,17.1553,177.411949992,20,0.00214201,0.357788,0.131679674726,2.8423,800.0,1.00228,14.507425785064697
-0.00449151,55.901212215423584,10.0,-0.00347768,0.0,12.751227140426636,17.1745,43.5889894354,20,0.000197538,0.0104355,0.102383395005,2.84343,200.0,1.0028,12.901000022888184
-0.0,69.43123078346252,0.0,-0.0,0.0,13.464011430740356,17.1447,0.0,20,0.0,0.0,1,2.84169,0.0,1.00192,13.511353015899658
-0.0222359,83.52396440505981,45.0,-0.0228608,0.0,13.998569250106812,17.1447,196.150452459,20,0.0146502,3.12614,0.121897151674,2.84169,900.0,1.00192,14.08541226387024
0.00370158,97.03835034370422,130.0,0.00445303,0.0,13.438482284545898,16.9498,566.65686266,20,0.000148134,0.00206139,0.35842955379,2.83026,2600.0,0.996226,13.505981922149658
