ItrTime,0ProcessExecTime,0MaxReturn,LossBefore,MeanKL,LossAfter,0ExplainedVariance,1NumTrajs,0EnvExecTime,1Entropy,0PolicyExecTime,dLoss,1ProcessExecTime,1MaxReturn,1AveragePolicyStd,1StdReturn,1Perplexity,0Entropy,0NumTrajs,0Perplexity,1ExplainedVariance,0AverageReturn,0MinReturn,1PolicyExecTime,1AverageReturn,1MinReturn,MeanKLBefore,1EnvExecTime,ComputeUpdatedDistTime,0AveragePolicyStd,Time,0StdReturn
242.6209614276886,2.1526639461517334,21200.0,-1.00408167891e-10,0.00993974599987,-0.00420885253698,0.0457480258926,400,59.909133434295654,2.7619,25.638089418411255,0.00420885243657,2.1197903156280518,17400.0,0.962908,3570.49870466,15.8298,2.76296,400,15.8466,0.12106938096,1785.75,0.0,74.83255410194397,3567.0,0.0,5.44823652859e-09,63.77530574798584,0.49483227729797363,0.963431,7663.245848655701,3137.80527399
239.50917720794678,2.2986056804656982,16000.0,1.29075494737e-09,0.00664995843545,-0.00364535185508,0.0444969353629,400,60.39395618438721,2.76144,24.21105718612671,0.00364535314584,2.172152042388916,23300.0,0.962722,5279.00411418,15.8226,2.76045,400,15.8069,0.148344503518,2171.0,0.0,74.33303761482239,5076.75,0.0,-8.00937183243e-09,63.003079652786255,0.4358665943145752,0.962249,7904.918872356415,3374.6642796
243.52455234527588,2.2203564643859863,17800.0,-1.19689452793e-10,0.00994631741196,-0.00445207068697,0.0320350426707,400,60.45161509513855,2.76584,26.67993950843811,0.00445207056728,2.21299409866333,21700.0,0.964837,4909.18198379,15.8925,2.76428,400,15.8676,0.190078874959,1546.0,0.0,75.27535820007324,5113.5,0.0,-9.87201875802e-09,63.70617318153381,0.46529459953308105,0.964062,8149.644089221954,2861.38672675
242.51754307746887,2.1842546463012695,24100.0,-3.60887458806e-10,0.00994839239866,-0.00440924754366,0.0238452120262,400,59.798216342926025,2.77247,25.987122297286987,0.00440924718278,2.2389132976531982,22400.0,0.968119,5189.80189892,15.9982,2.77012,400,15.9606,0.126473534321,1995.5,0.0,76.02344179153442,5902.5,0.0,-6.79865719277e-09,63.473029136657715,0.43108391761779785,0.966977,8393.43933725357,3903.85447347
237.82231616973877,2.144496202468872,11800.0,8.61473392622e-10,0.00926102139056,-0.00426760129631,0.103223196552,400,59.805654525756836,2.78558,24.47271704673767,0.00426760215778,2.1165895462036133,23100.0,0.974433,4809.97910598,16.2092,2.78431,400,16.1886,0.161294718354,875.75,0.0,74.34034442901611,3851.0,0.0,1.90921434218e-09,62.87514305114746,0.45824599266052246,0.973788,8632.464609622955,1965.68993931
214.56374263763428,1.9655895233154297,15200.0,-1.802982319e-09,0.00650161178783,-0.00458323536441,0.026676389502,400,56.019757986068726,2.77759,18.830389738082886,0.00458323356142,1.9852862358093262,28200.0,0.970453,5940.61173197,16.0803,2.77905,400,16.1036,0.175421174457,1224.75,0.0,65.55849838256836,5111.5,0.0,-1.38301450292e-08,57.85668182373047,0.40819525718688965,0.971184,8848.29560494423,2438.70097337
213.41585683822632,2.007808208465576,20100.0,1.06811071099e-09,0.00678921304643,-0.00366116710939,0.0288190647981,400,56.035279273986816,2.78839,20.01579999923706,0.0036611681775,2.0173580646514893,30300.0,0.97573,6220.26413728,16.2548,2.78532,400,16.205,0.0858241160115,1368.25,0.0,63.27156162261963,5593.75,0.0,3.46917983229e-09,57.86015272140503,0.4255483150482178,0.974232,9062.91145324707,2689.62208079
215.8885817527771,1.932889461517334,21100.0,6.72298494653e-10,0.00965799670666,-0.00459929415956,0.0225654219371,400,55.90797686576843,2.78769,20.628042459487915,0.00459929483186,1.956376552581787,23700.0,0.975391,4459.98009385,16.2435,2.78957,400,16.274,0.14024463745,1328.0,0.0,62.82007050514221,4144.75,0.0,-4.65670613181e-10,57.50183820724487,0.47040605545043945,0.976321,9279.982315540314,2615.31374791
210.0915880203247,1.8458101749420166,25300.0,-3.02679853403e-10,0.00683478591964,-0.00371430278756,0.0261815795045,400,55.10508847236633,2.79206,20.72451114654541,0.00371430248488,1.8644311428070068,26600.0,0.977564,4734.56901418,16.3146,2.78965,400,16.2753,0.193245094344,1659.5,0.0,61.65729022026062,4452.5,0.0,-5.35505417787e-10,57.21198582649231,0.4652292728424072,0.976357,9491.299033641815,3111.28747466
211.4670934677124,1.8510828018188477,22200.0,1.46683309943e-09,0.00931269302964,-0.0040692454204,0.0439166753957,400,55.28195118904114,2.78185,20.79007649421692,0.00406924688723,1.7960102558135986,21900.0,0.972557,4791.60179376,16.1489,2.78291,400,16.1659,0.166057699171,1662.0,0.0,62.691535234451294,3648.5,0.0,6.90343604504e-09,56.720956563949585,0.44204282760620117,0.973045,9704.0208132267,3218.81282463
212.0590136051178,1.8452789783477783,10900.0,-9.75705849449e-10,0.00665725069121,-0.00390550401062,0.0476769295121,400,55.45732069015503,2.78556,19.606443166732788,0.00390550303491,1.8240699768066406,26800.0,0.974413,6757.52497221,16.2088,2.78573,400,16.2116,0.247810908495,1383.25,0.0,64.19389152526855,7037.5,0.0,2.14204454174e-09,57.217055559158325,0.4471724033355713,0.974476,9917.258746623993,2326.12218886
210.99549007415771,1.8195621967315674,20900.0,5.82076539746e-11,0.00980266369879,-0.00437609199435,0.0210987774358,400,55.55464148521423,2.79957,18.523273468017578,0.00437609205255,1.8100907802581787,35100.0,0.981268,7861.60794224,16.4376,2.79307,400,16.331,0.258921615771,1125.0,0.0,64.02736949920654,5593.25,0.0,-5.13390796542e-09,56.82984018325806,0.41136622428894043,0.978077,10129.469044446945,2447.27910137
209.53346180915833,1.768622636795044,26800.0,-4.77302863899e-10,0.00649741431698,-0.00401177117601,0.0354074464306,400,55.36985754966736,2.79523,18.621643781661987,0.00401177069871,1.8265948295593262,30400.0,0.979136,6489.80631452,16.3664,2.79537,400,16.3687,0.193348268765,1984.0,0.0,63.20013737678528,6908.0,0.0,1.06578212922e-08,56.97355270385742,0.4210038185119629,0.979191,10340.238615989685,4271.16424409
211.3001470565796,1.7802643775939941,26300.0,-1.32968125399e-09,0.00990568939596,-0.00460981205106,0.0495588590092,400,54.71035432815552,2.7992,19.754217386245728,0.00460981072138,1.8755512237548828,31500.0,0.981068,6459.13918413,16.4315,2.80021,400,16.4481,0.216915529572,2296.25,0.0,62.16112661361694,4439.0,0.0,-7.47386508237e-09,57.413466453552246,0.4546692371368408,0.981572,10552.77558684349,4956.97094378
213.5519471168518,1.8034625053405762,21200.0,-3.69618613494e-10,0.00938971154392,-0.00426721805707,0.0314256085175,400,55.61704087257385,2.8057,22.835107564926147,0.00426721768745,1.8709311485290527,19500.0,0.984296,4968.62953313,16.5386,2.80607,400,16.5447,0.102007804419,1542.5,0.0,61.338862895965576,3669.25,0.0,2.56114152108e-09,57.09865999221802,0.4094843864440918,0.984464,10767.552257299423,2990.54238392
210.8817491531372,1.7475190162658691,23300.0,5.82074666244e-12,0.00962783582509,-0.00471512926742,0.0303779992121,400,55.34951305389404,2.80321,20.47735857963562,0.00471512927325,1.843118667602539,25700.0,0.983092,5867.44713973,16.4976,2.80632,400,16.549,0.0924369225864,1133.25,0.0,63.51342821121216,3806.25,0.0,2.11875827993e-09,57.001020193099976,0.43910717964172363,0.984623,10979.654296875,2609.97498791
