Time,LossBefore,ItrTime,AverageReturn,MaxKL,LossAfter,MinReturn,TotalExecTime,Entropy,ExplainedVariance,MaxReturn,Perplexity,AveragePolicyStd,NumTrajs,MeanKL,StdReturn
11.227386474609375,0.00111254,11.227394342422485,440.0,4.9539,-0.0623681,0.0,11.104255199432373,2.69307,0.315713035944,1500.0,14.777,0.930467,20,0.307015,539.814783051
21.901564598083496,0.00338267,10.666954040527344,1080.0,3.18114,-0.042818,0.0,10.597967147827148,2.69419,0.74884031485,1700.0,14.7935,0.930971,20,0.145049,472.863616701
32.43123912811279,0.00918895,10.510231018066406,1310.0,0.630255,-0.00385682,1100.0,10.469095706939697,2.69588,0.935448278864,1600.0,14.8185,0.931704,20,0.0361246,117.898261226
43.06976509094238,0.00664543,10.633204221725464,1250.0,0.706017,-0.0138429,400.0,10.585475444793701,2.70047,0.910179705618,1500.0,14.8868,0.933838,20,0.0492021,215.638586528
53.660964250564575,-0.00150954,10.584503889083862,1315.0,0.170314,-0.013454,0.0,10.507920742034912,2.70379,0.889219641199,1600.0,14.9363,0.935399,20,0.0123161,313.488436788
64.09900045394897,-0.0235942,10.425202131271362,1400.0,0.297028,-0.0382576,1200.0,10.381741762161255,2.70304,0.928752228403,1600.0,14.925,0.935014,20,0.0150477,114.01754251
74.84403872489929,0.000153601,10.731813907623291,1320.0,0.0954909,-0.00578072,0.0,10.693312883377075,2.69124,0.897701288364,1500.0,14.75,0.929419,20,0.011775,309.192496675
