MinReturn,Entropy,Time,MeanKL,TotalExecTime,LossAfter,MaxKL,AveragePolicyStd,ExplainedVariance,ItrTime,LossBefore,Perplexity,AverageReturn,StdReturn,MaxReturn,NumTrajs
0.0,2.72206,5.8887412548065186,0.0,5.827512502670288,-0.0,0.0,0.947542,1,5.888746500015259,-0.0,15.2117,0.0,0.0,0.0,20
0.0,2.72206,11.859889268875122,0.0,5.879297494888306,-0.0,0.0,0.947542,1,5.966976881027222,-0.0,15.2117,0.0,0.0,0.0,20
0.0,2.72206,16.794328451156616,0.0,4.885456562042236,-0.0,0.0,0.947542,1,4.9310572147369385,-0.0,15.2117,0.0,0.0,0.0,20
0.0,2.72206,21.999537467956543,0.0,5.155324459075928,-0.0,0.0,0.947542,1,5.202310800552368,-0.0,15.2117,0.0,0.0,0.0,20
0.0,2.72206,27.621983289718628,0.0267692,5.578067779541016,-0.00494055,0.0616524,0.947542,0.0208021611217,5.616076707839966,0.00431583,15.2117,75.0,326.917420766,1500.0,20
0.0,2.72422,33.37611484527588,0.0286291,5.69574499130249,-0.00598462,0.120278,0.94876,0.0206534038823,5.748318672180176,0.00290519,15.2445,25.0,108.972473589,500.0,20
0.0,2.72567,39.14753460884094,0.06143,5.719647645950317,-0.0102271,0.112429,0.949522,0.100982421527,5.7657434940338135,0.012252,15.2667,705.0,1085.11520126,3200.0,20
