ExplainedVariance,Entropy,MeanKL,MaxReturn,Time,AverageReturn,MaxKL,NumTrajs,Perplexity,LossBefore,TotalExecTime,MinReturn,ItrTime,AveragePolicyStd,StdReturn,LossAfter
0.13221996739,2.8392,2.71331,800.0,17.364663124084473,60.0,451.41,20,17.1021,0.0132778,17.077198266983032,0.0,17.36466407775879,1.00066,180.0,-2.35092
1,2.85248,0.0,0.0,33.307541847229004,0.0,0.0,20,17.3307,-0.0,15.712123155593872,0.0,15.935138702392578,1.00733,0.0,-0.0
0.103734835859,2.85248,0.000443837,100.0,50.596792221069336,5.0,0.00692955,20,17.3307,-0.0158958,17.143353700637817,0.0,17.284711360931396,1.00733,21.7944947177,-0.0170668
0.303525361339,2.84453,0.0438368,600.0,67.40964460372925,30.0,6.20559,20,17.1935,-0.00129517,16.476876735687256,0.0,16.780133724212646,1.00333,130.766968306,0.00246539
0.199926397078,2.84388,20.1867,700.0,85.1508162021637,35.0,1964.22,20,17.1824,-0.0123336,17.536634922027588,0.0,17.736345291137695,1.00301,152.561463024,-0.232109
0.11859463405,2.83772,7.25034,300.0,101.48539590835571,15.0,621.026,20,17.0767,-0.0146676,16.154115438461304,0.0,16.301291465759277,0.999934,65.3834841531,0.481563
1,2.83038,0.0,0.0,118.23566842079163,0.0,0.0,20,16.952,-0.0,16.550084114074707,0.0,16.723214626312256,0.996288,0.0,-0.0
