MeanKL,StdReturn,Entropy,LossAfter,MinReturn,MaxKL,MaxReturn,TotalExecTime,AverageReturn,AveragePolicyStd,LossBefore,Perplexity,ItrTime,Time,NumTrajs,ExplainedVariance
0.0,0.0,2.56857,-0.0,0.0,0.0,0.0,6.391025066375732,0.0,0.87453,-0.0,13.0471,6.462616205215454,6.46261191368103,20,1
0.0,0.0,2.56857,-0.0,0.0,0.0,0.0,6.271604537963867,0.0,0.87453,-0.0,13.0471,6.335408687591553,12.80299186706543,20,1
0.0,0.0,2.56857,-0.0,0.0,0.0,0.0,6.491185188293457,0.0,0.87453,-0.0,13.0471,6.528294324874878,19.34175705909729,20,1
0.0,0.0,2.56857,-0.0,0.0,0.0,0.0,6.434668302536011,0.0,0.87453,-0.0,13.0471,6.488649368286133,25.838398933410645,20,1
0.0,0.0,2.56857,-0.0,0.0,0.0,0.0,6.704297780990601,0.0,0.87453,-0.0,13.0471,6.7687458992004395,32.611661195755005,20,1
0.0,0.0,2.56857,-0.0,0.0,0.0,0.0,6.425989866256714,0.0,0.87453,-0.0,13.0471,6.46967339515686,39.0926878452301,20,1
0.0,0.0,2.56857,-0.0,0.0,0.0,0.0,6.515371322631836,0.0,0.87453,-0.0,13.0471,6.556174039840698,45.65410900115967,20,1
