NumTrajs,Entropy,AverageReturn,ItrTime,MinReturn,AveragePolicyStd,TotalExecTime,LossBefore,MeanKL,Perplexity,LossAfter,StdReturn,MaxKL,Time,MaxReturn,ExplainedVariance
20,2.7481,15610.0,21.508336305618286,0.0,0.956152,21.415750741958618,-0.00293785,0.0888611,15.613,-0.0286766,16808.0308186,0.736835,21.508330821990967,39800.0,0.85217771998
20,2.74517,31715.0,21.35184144973755,0.0,0.954703,21.280747890472412,-0.0195585,0.0758756,15.5672,-0.0461768,18364.5112922,0.407343,42.869184255599976,49900.0,0.823866223889
20,2.73539,30095.0,20.48550820350647,0.0,0.950052,20.452332496643066,0.00685861,0.0629563,15.4157,-0.00909395,16705.8814494,0.164796,63.36260724067688,48400.0,0.857794027757
20,2.73882,35235.0,19.12137532234192,0.0,0.95168,19.08638310432434,-0.00457405,0.0183973,15.4687,-0.00936728,17899.0300017,0.135591,82.48857569694519,49300.0,0.843758684956
20,2.73653,30735.0,19.867850303649902,0.0,0.950589,19.821913242340088,-0.0082545,0.0215793,15.4333,-0.0143302,18686.1787158,0.172949,102.36001539230347,49200.0,0.871175195145
20,2.7324,40635.0,19.399662733078003,4900.0,0.948629,19.364641904830933,-0.0225728,0.0692853,15.3698,-0.0330391,10324.9830508,0.411623,121.76624464988708,49700.0,0.895596091664
20,2.72112,33490.0,17.94133734703064,0.0,0.943301,17.853238821029663,-0.006295,0.0852768,15.1973,-0.0265565,13047.4480263,0.491886,139.71149849891663,47500.0,0.792089695972
