Time,LossAfter,MeanKL,StdReturn,ExplainedVariance,MinReturn,LossBefore,ItrTime,Entropy,Perplexity,TotalExecTime,NumTrajs,MaxKL,AverageReturn,AveragePolicyStd,MaxReturn
10.832645177841187,-0.0286349,0.0910611,693.163039984,0.790851339444,0.0,-0.00851285,10.832651138305664,2.45436,11.639,10.758546829223633,20,0.739758,1495.0,0.827472,2100.0
21.150463819503784,-0.00801052,0.00710331,437.721372565,0.855439205023,0.0,-0.00340308,10.313218832015991,2.44585,11.5403,10.25804352760315,20,0.0533864,1720.0,0.824303,2200.0
31.709383726119995,0.00701751,0.00279453,201.494416796,0.866710676724,1300.0,0.00885819,10.555724382400513,2.44415,11.5207,10.501373767852783,20,0.0271366,1880.0,0.823685,2200.0
42.22643280029297,-0.00322575,0.00190597,275.862284483,0.891566904918,1000.0,-0.0015032,10.513390064239502,2.44858,11.5719,10.451447248458862,20,0.0163063,1830.0,0.825725,2300.0
52.68607449531555,-0.0195992,0.00466246,281.91310718,0.886251703379,800.0,-0.0150661,10.450753211975098,2.44782,11.5632,10.407907962799072,20,0.0434495,1755.0,0.825281,2200.0
63.38994097709656,-0.0113427,0.0119008,235.531314266,0.89987575278,1400.0,-0.0065152,10.689056634902954,2.44029,11.4764,10.629202604293823,20,0.0647295,1845.0,0.822487,2200.0
74.0961389541626,0.00867339,0.00564302,172.843860174,0.915211893999,1500.0,0.0119154,10.700055599212646,2.43703,11.4391,10.650933265686035,20,0.032661,1725.0,0.821037,2100.0
