Time,MeanKL,Entropy,ItrTime,TotalExecTime,StdReturn,MaxKL,LossAfter,LossBefore,MaxReturn,ExplainedVariance,Perplexity,AveragePolicyStd,MinReturn,AverageReturn,NumTrajs
7.497642755508423,1.60833,2.79458,7.497650623321533,7.372202634811401,700.531048562,36.8312,-0.181465,0.00751957,2700.0,0.365867237581,16.3558,0.982009,100.0,1302.5,40
14.957263469696045,0.332816,2.8021,7.453832149505615,7.339624643325806,900.277734924,5.7332,-0.111892,-0.0280878,3700.0,0.38781717993,16.4793,0.985816,0.0,1800.0,40
22.374452590942383,0.0961392,2.78806,7.408665895462036,7.373860120773315,961.245936272,3.68215,-0.0743648,-0.0441533,5600.0,0.686883649793,16.2494,0.979124,1000.0,3872.5,40
29.60709524154663,0.148817,2.76598,7.227916240692139,7.177616357803345,1108.69010548,17.9772,-0.0781966,-0.0413459,6300.0,0.679764821962,15.8946,0.968731,500.0,4207.5,40
37.83459734916687,0.407599,2.74531,8.196288824081421,8.143891334533691,938.496137445,104.327,-0.113987,-0.0308155,6300.0,0.705921616441,15.5694,0.958059,2200.0,3985.0,40
45.21309566497803,0.375012,2.7299,7.362933397293091,7.275381803512573,1102.8344164,6.91074,-0.0771545,0.0108746,6100.0,0.554462440085,15.3314,0.950562,1500.0,3222.5,40
53.89431023597717,0.240874,2.73534,8.676321983337402,8.628782272338867,808.080286853,3.24557,-0.080819,-0.0240801,6300.0,0.73601665072,15.415,0.952759,2300.0,3947.5,40
