Time,LossBefore,MinReturn,LossAfter,ItrTime,StdReturn,MaxReturn,MeanKL,ExplainedVariance,TotalExecTime,NumTrajs,Entropy,MaxKL,AveragePolicyStd,Perplexity,AverageReturn
7.728666305541992,3.2289e-05,0.0,-0.07484,7.7286717891693115,678.306715284,2500.0,0.392236,0.301406654659,7.63093113899231,40,2.79458,25.8427,0.982009,16.3558,680.0
16.001649141311646,-0.04546,600.0,-0.125043,8.270216226577759,1036.93960769,4500.0,0.330101,0.501033471191,8.173816680908203,40,2.79462,12.5359,0.982661,16.3563,2122.5
23.975903511047363,-0.0402663,600.0,-0.0875107,7.9715070724487305,917.387595294,4500.0,0.177005,0.50629460719,7.92153787612915,40,2.77188,10.4656,0.971338,15.9887,2380.0
31.10774278640747,-0.0245333,900.0,-0.0459434,7.126903772354126,1181.1011811,5300.0,0.0554864,0.588133781434,7.077638149261475,40,2.75175,3.08966,0.961588,15.6701,3000.0
38.393505334854126,-0.00102612,600.0,-0.0298084,7.279272079467773,1079.71060938,4500.0,0.123634,0.56805343012,7.158902168273926,40,2.73949,15.1284,0.955967,15.479,2465.0
45.735358476638794,-0.03686,800.0,-0.0799484,7.337035417556763,984.247809243,4800.0,0.178485,0.620752870889,7.267583131790161,40,2.73897,20.2384,0.955667,15.4711,2897.5
53.019856214523315,-0.0282183,300.0,-0.045482,7.269559621810913,1184.22970745,5100.0,0.0290331,0.619177618601,7.225974082946777,40,2.72054,1.40801,0.946522,15.1886,3240.0
