MinReturn,LossBefore,Entropy,StdReturn,ExplainedVariance,AveragePolicyStd,ItrTime,Time,AverageReturn,MeanKL,NumTrajs,MaxReturn,MaxKL,LossAfter,TotalExecTime,Perplexity
0.0,-0.0,2.57184,0.0,1,0.876188,5.927024841308594,5.92702054977417,0.0,0.0,40,0.0,0.0,-0.0,5.863075494766235,13.0899
0.0,-0.0,2.57184,0.0,1,0.876188,5.798254013061523,11.72873067855835,0.0,0.0,40,0.0,0.0,-0.0,5.733169317245483,13.0899
0.0,-0.0,2.57184,0.0,1,0.876188,5.9786577224731445,17.71351718902588,0.0,0.0,40,0.0,0.0,-0.0,5.934943437576294,13.0899
0.0,-0.0,2.57184,0.0,1,0.876188,6.15880012512207,23.878716945648193,0.0,0.0,40,0.0,0.0,-0.0,6.1265270709991455,13.0899
0.0,-0.0,2.57184,0.0,1,0.876188,5.736835241317749,29.620638370513916,0.0,0.0,40,0.0,0.0,-0.0,5.684452056884766,13.0899
0.0,-0.0,2.57184,0.0,1,0.876188,5.125033378601074,34.75061845779419,0.0,0.0,40,0.0,0.0,-0.0,5.093120813369751,13.0899
0.0,-0.0,2.57184,0.0,1,0.876188,6.017476797103882,40.77335023880005,0.0,0.0,40,0.0,0.0,-0.0,5.9842283725738525,13.0899
