LossAfter,AverageReturn,NumTrajs,LossBefore,StdReturn,Time,ItrTime,MaxKL,ExplainedVariance,TotalExecTime,Perplexity,MeanKL,Entropy,MaxReturn,AveragePolicyStd,MinReturn
4.37108,50.0,20,0.0206948,124.49899598,17.554415464401245,17.554422616958618,7286.79,0.207279109456,17.34910798072815,17.1021,62.4658,2.8392,400.0,1.00066,0.0
0.110942,20.0,20,-0.00832395,67.8232998313,34.14533519744873,16.57197594642639,120.45,0.16599492,16.205668926239014,17.4597,2.3658,2.8599,300.0,1.01107,0.0
-0.012049,20.0,20,-5.28991e-07,50.9901951359,50.759467124938965,16.602843761444092,38.3809,0.153396106349,16.49523663520813,17.3872,0.395856,2.85573,200.0,1.00899,0.0
-0.012131,55.0,20,-0.0121003,116.081867662,68.26296830177307,17.445825338363647,2.04156,0.271845006395,17.211657762527466,17.3872,0.0123981,2.85573,400.0,1.00898,0.0
0.0683767,40.0,20,-0.0105667,120.0,85.48469805717468,17.210649490356445,99.2413,0.316031281064,16.994484424591064,17.2823,1.66157,2.84968,400.0,1.00592,0.0
0.0111475,85.0,20,0.0121007,168.151717208,102.49647402763367,16.966763496398926,0.00257147,0.170720133319,16.7648708820343,17.1912,0.000340243,2.8444,700.0,1.00327,0.0
-0.0,0.0,20,-0.0,0.0,119.70667028427124,17.189650297164917,0.0,1,17.00760054588318,17.2956,0.0,2.85045,0.0,1.00633,0.0
