LossBefore,MaxKL,AverageReturn,TotalExecTime,StdReturn,ExplainedVariance,Entropy,MeanKL,LossAfter,Time,MaxReturn,AveragePolicyStd,NumTrajs,ItrTime,Perplexity,MinReturn
-0.01078,23.6348,145.0,1.213994026184082,372.122291727,0.527475040255,2.1227,19.0018,-0.551593,1.2692129611968994,1500.0,0.706075,20,1.2692160606384277,8.35369,0.0
0.0178985,8.18864,2705.0,0.9286403656005859,107.121426428,0.995072424033,2.11192,4.91381,-0.265059,2.2488508224487305,2900.0,0.701844,20,0.9743850231170654,8.26412,2500.0
0.0116069,11.9885,2680.0,1.1768279075622559,128.840987267,0.99291996845,2.12087,6.61951,-0.24883,3.4551620483398438,2900.0,0.704171,20,1.2022786140441895,8.33841,2400.0
0.00594827,8.69273,2690.0,1.0766475200653076,99.4987437107,0.995522906085,2.12667,6.54693,-0.198764,4.562224626541138,2800.0,0.704753,20,1.1017684936523438,8.38693,2500.0
0.00636633,1.67397,2665.0,1.0073511600494385,101.365674664,0.996660165021,2.12965,0.936875,-0.0275852,5.603937864303589,2900.0,0.705563,20,1.036379337310791,8.41192,2500.0
-0.00645376,24.3508,2660.0,1.0077612400054932,96.9535971483,0.995764983376,2.13283,15.7171,-0.360415,6.654429197311401,2800.0,0.706794,20,1.043043851852417,8.43874,2500.0
-0.00127633,29.2169,2660.0,1.2699499130249023,135.646599663,0.992477086407,2.12961,17.5619,-0.318108,7.9670727252960205,2900.0,0.706366,20,1.3039677143096924,8.41155,2400.0
