MaxKL,MaxReturn,ExplainedVariance,LossAfter,Perplexity,Time,NumTrajs,StdReturn,MinReturn,ItrTime,LossBefore,AverageReturn,TotalExecTime,AveragePolicyStd,Entropy,MeanKL
0.0,0.0,1,-0.0,11.4353,4.640815258026123,40,0.0,0.0,4.640822410583496,-0.0,0.0,4.5541534423828125,0.82843,2.4367,0.0
0.0,0.0,1,-0.0,11.4353,8.843218564987183,40,0.0,0.0,4.198028326034546,-0.0,0.0,4.14802622795105,0.82843,2.4367,0.0
0.0,0.0,1,-0.0,11.4353,13.528727293014526,40,0.0,0.0,4.680704116821289,-0.0,0.0,4.649405241012573,0.82843,2.4367,0.0
0.0,0.0,1,-0.0,11.4353,17.837531089782715,40,0.0,0.0,4.302909851074219,-0.0,0.0,4.261872053146362,0.82843,2.4367,0.0
0.0,0.0,1,-0.0,11.4353,23.13154911994934,40,0.0,0.0,5.285670518875122,-0.0,0.0,5.2552666664123535,0.82843,2.4367,0.0
0.0,0.0,1,-0.0,11.4353,28.381956338882446,40,0.0,0.0,5.245028972625732,-0.0,0.0,5.19748330116272,0.82843,2.4367,0.0
0.0,0.0,1,-0.0,11.4353,32.35240983963013,40,0.0,0.0,3.961599349975586,-0.0,0.0,3.9353790283203125,0.82843,2.4367,0.0
