AveragePolicyStd,Time,MaxKL,ExplainedVariance,Perplexity,ItrTime,LossBefore,MeanKL,NumTrajs,LossAfter,MaxReturn,StdReturn,Entropy,TotalExecTime,MinReturn,AverageReturn
0.876188,4.6297125816345215,0.0,1,13.0899,4.629720449447632,-0.0,0.0,40,-0.0,0.0,0.0,2.57184,4.576175212860107,0.0,0.0
0.876188,9.332692861557007,0.0,1,13.0899,4.698980093002319,-0.0,0.0,40,-0.0,0.0,0.0,2.57184,4.607300758361816,0.0,0.0
0.876188,14.144871711730957,0.0,1,13.0899,4.808648109436035,-0.0,0.0,40,-0.0,0.0,0.0,2.57184,4.772459268569946,0.0,0.0
0.876188,18.777456045150757,0.0,1,13.0899,4.626903772354126,-0.0,0.0,40,-0.0,0.0,0.0,2.57184,4.592869281768799,0.0,0.0
0.876188,23.59066343307495,0.0,1,13.0899,4.806638240814209,-0.0,0.0,40,-0.0,0.0,0.0,2.57184,4.749626636505127,0.0,0.0
0.876188,28.149959802627563,0.0,1,13.0899,4.546277284622192,-0.0,0.0,40,-0.0,0.0,0.0,2.57184,4.499491214752197,0.0,0.0
0.876188,32.70793318748474,0.0,1,13.0899,4.5509257316589355,-0.0,0.0,40,-0.0,0.0,0.0,2.57184,4.513866901397705,0.0,0.0
