TotalExecTime,ItrTime,MaxKL,ExplainedVariance,AverageReturn,Time,Perplexity,MeanKL,MinReturn,Entropy,AveragePolicyStd,NumTrajs,StdReturn,LossAfter,MaxReturn,LossBefore
17.68865156173706,18.055542707443237,0.0,1,0.0,18.055534839630127,17.0795,0.0,0.0,2.83788,1.0,20,0.0,-0.0,0.0,-0.0
15.713373899459839,15.95219349861145,391.549,0.190436610245,30.0,34.01308846473694,17.0795,5.00141,0.0,2.83788,1.0,20,110.0,0.527159,500.0,-0.0181941
16.30517029762268,16.48253059387207,0.0,1,0.0,50.51615285873413,16.9248,0.0,0.0,2.82878,0.995463,20,0.0,-0.0,0.0,-0.0
16.80241346359253,17.049588918685913,0.0,1,0.0,67.57215070724487,16.9248,0.0,0.0,2.82878,0.995463,20,0.0,-0.0,0.0,-0.0
17.073848009109497,17.261630058288574,3230.64,0.0883407101767,85.0,84.8445611000061,16.9248,63.0856,0.0,2.82878,0.995463,20,370.506410201,-11.5913,1700.0,-0.0191887
17.9647798538208,18.099109888076782,44.3797,0.0924990317717,285.0,102.95168447494507,16.7632,0.679425,0.0,2.81919,0.990698,20,707.301208821,-0.0599362,2900.0,0.00746744
18.99168086051941,19.201120615005493,0.00722621,0.205988463684,20.0,122.20634913444519,16.8259,0.000961679,0.0,2.82292,0.992573,20,60.0,0.00344663,200.0,0.00546701
