0AverageReturn,1Perplexity,1MinReturn,MeanKLBefore,1MaxReturn,0MaxReturn,ComputeUpdatedDistTime,0ProcessExecTime,1Entropy,Time,0EnvExecTime,0MinReturn,dLoss,ItrTime,1ExplainedVariance,1AveragePolicyStd,0NumTrajs,1NumTrajs,0Entropy,0StdReturn,1PolicyExecTime,0PolicyExecTime,LossAfter,MeanKL,0ExplainedVariance,1EnvExecTime,1StdReturn,1ProcessExecTime,0AveragePolicyStd,0Perplexity,LossBefore,1AverageReturn
201.916666667,13.7784,0.0,-1.30385240382e-08,2900.0,2200.0,0.10356521606445312,0.8427407741546631,2.6231,1696.7094457149506,17.374211072921753,0.0,0.00444635283202,117.01539635658264,0.382278625458,0.898186,1200,1200,2.62606,498.285052009,44.55909085273743,31.86730670928955,-0.00444635003805,0.00666032033041,0.0864438833812,17.704359769821167,975.458492625,0.8550622463226318,0.899508,13.8192,2.79396772385e-09,713.75
199.25,13.2124,0.0,-3.72528896619e-09,2800.0,2200.0,0.09755635261535645,0.8069689273834229,2.58116,1811.675841808319,16.983171463012695,0.0,0.00567063095514,112.39152479171753,0.411890982831,0.879558,1200,1200,2.58569,489.242037067,41.095683097839355,31.506503105163574,-0.00567063223571,0.00936823431402,0.10461591491,17.20590353012085,979.606369359,0.7845413684844971,0.881541,13.2725,-1.2805685401e-09,718.833333333
175.0,12.6393,0.0,-1.86264532687e-08,2900.0,2300.0,0.08714032173156738,0.8125851154327393,2.53681,1930.6570155620575,17.071951627731323,0.0,0.00562326249201,116.45285224914551,0.382766664769,0.860285,1200,1200,2.53938,472.660907346,43.13316202163696,33.318557024002075,-0.00562326330692,0.00725256185979,0.0714073763819,17.438079118728638,996.808709917,0.819695234298706,0.861391,12.6718,-8.14907252789e-10,716.25
203.416666667,12.3862,0.0,3.72528896619e-09,2900.0,2200.0,0.10047149658203125,0.7997770309448242,2.51658,2054.242841720581,16.93249797821045,0.0,0.0011571329087,121.10713863372803,0.354524712914,0.851803,1200,1200,2.51873,492.067061543,51.961167335510254,27.86467170715332,-0.00115713302512,0.00392379472032,0.0856115589645,18.69483232498169,1003.68419945,0.8909151554107666,0.85266,12.4128,-1.16415321827e-10,623.833333333
189.5,12.2773,0.0,0.0,2900.0,2300.0,0.10218334197998047,0.9375884532928467,2.50775,2181.975196123123,19.050731897354126,0.0,0.00588791476912,125.05377554893494,0.378302049986,0.84803,1200,1200,2.51287,491.195565262,45.6264226436615,35.993733167648315,-0.00588791444898,0.00684766145423,0.0857922921405,18.16903829574585,1007.80495454,0.8905925750732422,0.850214,12.3403,3.20142135024e-10,687.583333333
200.083333333,12.0755,0.0,-3.72528896619e-09,2900.0,2300.0,0.09202790260314941,0.8789517879486084,2.49118,2306.8701441287994,17.798659086227417,0.0,0.004207588383,122.66473841667175,0.388221913763,0.841158,1200,1200,2.49577,506.400690879,45.92534351348877,34.75225234031677,-0.00420758780092,0.00934649072587,0.0941573143424,18.382442235946655,1095.09409794,0.9042489528656006,0.843073,12.131,5.82076609135e-10,826.5
213.166666667,11.7917,0.0,0.0,2900.0,2400.0,0.09680604934692383,0.8554706573486328,2.4674,2420.1444923877716,17.193753957748413,0.0,0.00351278705057,110.19511699676514,0.435460671892,0.831072,1200,1200,2.47111,518.709911436,39.31703472137451,31.59743046760559,-0.00351278763264,0.00862375833094,0.0895356968416,16.660929918289185,1117.72078356,0.7695648670196533,0.832613,11.8356,-5.82076609135e-10,849.5
201.166666667,11.0426,0.0,3.72528941028e-09,2900.0,2300.0,0.09190130233764648,0.779170036315918,2.40176,2525.888021469116,16.4292049407959,0.0,0.00326577151282,103.78800892829895,0.418068443326,0.804682,1200,1200,2.41326,509.328288588,39.98596715927124,25.475231409072876,-0.00326577248052,0.00678766798228,0.0843442452113,16.692085027694702,1128.08676528,0.7761960029602051,0.809261,11.1703,-9.67702362686e-10,845.5
220.666666667,10.8727,0.0,0.0,2900.0,2400.0,0.09300756454467773,0.7889716625213623,2.38625,2632.59477353096,16.629879474639893,0.0,0.00301730926731,104.54525828361511,0.405760778322,0.798429,1200,1200,2.38851,521.813717293,37.492249727249146,28.21138286590576,-0.00301731005311,0.00659979553893,0.0911674431376,16.843257188796997,1136.83913648,0.7842977046966553,0.799421,10.8972,-7.85803422332e-10,879.666666667
169.75,10.393,0.0,3.72528941028e-09,2800.0,2300.0,0.11527824401855469,0.7850546836853027,2.34113,2743.406577348709,16.416103839874268,0.0,0.00450039363932,108.32653594017029,0.37864930714,0.781891,1200,1200,2.347,467.272159275,41.122307538986206,28.464269399642944,-0.00450039468706,0.00658396678045,0.0826430163964,17.07513999938965,1035.93468263,0.7998242378234863,0.784214,10.4541,-1.04773789644e-09,784.0
217.916666667,10.0091,0.0,0.0,2900.0,2300.0,0.09206748008728027,0.8042597770690918,2.30349,2850.7343516349792,16.3709876537323,0.0,0.00251470250078,105.29158329963684,0.340382793312,0.767375,1200,1200,2.31168,519.811497618,39.77918553352356,27.14893651008606,-0.00251470063813,0.0037171128206,0.0882189500399,16.664867162704468,989.402723869,0.7641408443450928,0.770704,10.0914,1.86264514923e-09,586.5
213.25,10.0069,0.0,0.0,2900.0,2300.0,0.09700179100036621,0.7901146411895752,2.30328,2962.141126394272,16.529255867004395,0.0,0.000801742979093,108.70745825767517,0.353994036816,0.767025,1200,1200,2.30507,514.197858319,43.038652658462524,25.785111665725708,-0.000801744346973,0.00633254786953,0.0861423286378,17.818458557128906,1000.21030775,0.8429861068725586,0.767873,10.0248,-1.36788003147e-09,704.583333333
190.166666667,9.74182,0.0,2.9802343704e-08,2900.0,2300.0,0.08907318115234375,0.8182451725006104,2.27643,3063.9002254009247,16.77130699157715,0.0,0.00382228623494,99.52023983001709,0.413257083984,0.756754,1200,1200,2.28223,485.492848099,32.0536425113678,29.832785606384277,-0.00382228544913,0.0069993310608,0.0708739459745,15.873178243637085,1087.27947636,0.7307214736938477,0.759036,9.79849,7.85803422332e-10,809.916666667
203.75,9.49953,0.0,-3.72528941028e-09,2800.0,2300.0,0.0974891185760498,0.7100753784179688,2.25124,3153.788487672806,15.064213991165161,0.0,0.00264069426339,87.42121577262878,0.367439900991,0.747173,1200,1200,2.25437,513.982104909,30.836317539215088,21.218061208724976,-0.00264069554396,0.00381886493415,0.0902065943515,15.212759733200073,983.559264299,0.6955752372741699,0.748207,9.52928,-1.2805685401e-09,583.083333333
175.083333333,9.55632,0.0,1.11758744481e-08,2900.0,2200.0,0.36450815200805664,0.7198116779327393,2.2572,3242.6730766296387,15.165247201919556,0.0,0.00349475198891,86.53684616088867,0.429396233537,0.749437,1200,1200,2.2581,481.07950804,28.296177864074707,23.01547336578369,-0.00349474954419,0.00814370531589,0.0733460080504,14.847981929779053,1151.11515678,0.6811413764953613,0.749612,9.56494,2.44472175837e-09,913.25
190.0,9.20725,0.0,0.0,2900.0,2200.0,0.10366535186767578,0.68717360496521,2.21999,3322.2491092681885,14.541647911071777,0.0,0.00593603739981,77.6783390045166,0.364642676557,0.735536,1200,1200,2.22415,482.579872491,26.362818479537964,17.80844521522522,-0.00593603774905,0.00896888691932,0.0765725125938,14.437456130981445,1055.10025853,0.6610949039459229,0.737105,9.2456,-3.49245965481e-10,696.333333333
218.166666667,8.91187,0.0,2.23517506726e-08,2900.0,2600.0,0.08215498924255371,0.6950860023498535,2.18738,3404.9833102226257,14.59918475151062,0.0,0.00328316516243,80.49573969841003,0.394233027752,0.724139,1200,1200,2.19522,520.867838857,24.778549671173096,21.37567138671875,-0.00328316283412,0.00707964366302,0.0813891108824,14.373584032058716,1106.74145079,0.6489706039428711,0.726975,8.98195,2.32830643654e-09,861.833333333
220.0,8.77568,0.0,1.49011549766e-08,2900.0,2400.0,0.07842445373535156,0.6972715854644775,2.17198,3484.8235425949097,14.587907314300537,0.0,0.00313816523703,77.69094729423523,0.392677712668,0.71834,1200,1200,2.17117,534.150415769,26.51892924308777,17.398794889450073,-0.00313816359267,0.00632319506258,0.105550096219,14.536110162734985,1156.64014139,0.663459062576294,0.718207,8.7685,1.64436642081e-09,875.5
202.75,8.55177,0.0,0.0,2900.0,2500.0,0.10279655456542969,0.6774063110351562,2.14614,3569.3252532482147,14.345762252807617,0.0,0.00331649382133,82.25351142883301,0.434081359752,0.70952,1200,1200,2.14924,509.592095864,30.859349012374878,17.98918628692627,-0.00331649463624,0.0068282186985,0.0952782140626,14.643659830093384,1120.35034203,0.6713964939117432,0.710652,8.57831,-8.14907252789e-10,831.333333333
191.583333333,8.44328,0.0,0.0,2800.0,2200.0,0.09269046783447266,0.6863887310028076,2.13337,3646.4728140830994,14.526604890823364,0.0,0.00204215191479,75.13565754890442,0.371820461653,0.705137,1200,1200,2.13401,482.998440014,26.00541877746582,15.677082300186157,-0.00204215105623,0.00312117883004,0.0769385746032,14.370148420333862,1040.81255317,0.646712064743042,0.705407,8.44868,8.58562998474e-10,777.25
201.333333333,8.267,0.0,0.0,2900.0,2400.0,0.09441471099853516,0.6952481269836426,2.11227,3727.7928442955017,14.526756048202515,0.0,0.00302897708025,79.10954070091248,0.408449767142,0.697575,1200,1200,2.11898,509.344240721,25.951191186904907,19.49773621559143,-0.00302897719666,0.00755266658962,0.0948068393422,14.489441394805908,1102.85382329,0.6649279594421387,0.699898,8.32263,-1.16415321827e-10,879.666666667
166.0,7.98447,0.0,0.0,2900.0,2400.0,0.07792234420776367,0.6803734302520752,2.0775,3812.039535045624,14.328754425048828,0.0,0.00297190816491,81.89026880264282,0.433973692672,0.684858,1200,1200,2.08677,450.77045156,26.78161859512329,20.51361846923828,-0.0029719080776,0.00677713565528,0.0844256323526,14.595722675323486,1137.66536954,0.6704299449920654,0.688163,8.05885,8.73114913702e-11,861.583333333
190.5,7.66219,0.0,0.0,3000.0,2200.0,0.0861964225769043,0.6732466220855713,2.0363,3889.8940246105194,14.307841777801514,0.0,0.00314928777516,75.68711233139038,0.476839496086,0.671222,1200,1200,2.04705,481.241190396,26.907974243164062,15.676020622253418,-0.00314928684384,0.00736070424318,0.109137788358,14.28001356124878,1145.69822234,0.6492879390716553,0.674845,7.74505,9.31322574615e-10,881.5
141.0,7.48672,0.0,1.49011549766e-08,2900.0,2200.0,0.08933401107788086,0.6746118068695068,2.01313,3972.2359013557434,14.332108974456787,0.0,0.00320190514321,80.29578804969788,0.449905673649,0.664096,1200,1200,2.01499,416.936046255,26.982699632644653,20.050029754638672,-0.00320190540515,0.00709264585748,0.0788734529775,14.316513061523438,1120.92853065,0.6449258327484131,0.664911,7.50065,-2.61934474111e-10,857.25
166.0,7.24919,0.0,0.0,3000.0,2100.0,0.10496640205383301,0.6842954158782959,1.98089,4049.7580015659332,14.64370083808899,0.0,0.00158894900233,75.39592123031616,0.427351557054,0.653387,1200,1200,1.98439,447.169617334,24.733368635177612,17.145259141921997,-0.00158894853666,0.004743212834,0.0934708231298,14.282814741134644,1098.70575375,0.636615514755249,0.65453,7.27464,4.65661287308e-10,823.0
156.083333333,7.13047,0.0,0.0,2900.0,2400.0,0.09893107414245605,0.6728315353393555,1.96438,4133.297320365906,14.32456088066101,0.0,0.00397410051664,81.22671365737915,0.370429321123,0.648273,1200,1200,1.97167,433.931246154,28.85978937149048,19.187662601470947,-0.00397409871221,0.00729247787967,0.0777073944193,14.312047719955444,1067.09979487,0.6508121490478516,0.650662,7.18264,1.80443748832e-09,737.833333333
138.0,6.99968,0.0,0.0,2900.0,2300.0,0.10057878494262695,0.671945333480835,1.94586,4211.288081884384,14.297539949417114,0.0,0.00391842587851,75.8841004371643,0.443493621076,0.641994,1200,1200,1.94821,412.802616271,27.004682302474976,15.548194408416748,-0.00391842518002,0.009884477593,0.0881961819617,14.281508684158325,1083.64046608,0.6438267230987549,0.642813,7.01614,6.98491930962e-10,814.083333333
154.5,6.70864,0.0,7.45057793239e-09,2900.0,2400.0,0.10135483741760254,0.6874308586120605,1.9034,4290.570712804794,14.41444206237793,0.0,0.00329716832493,77.20163869857788,0.497733136317,0.628135,1200,1200,1.90339,444.386937252,26.503231287002563,17.307188034057617,-0.00329716876149,0.0071551175788,0.0928669981096,14.380661249160767,1182.85314201,0.6481063365936279,0.628228,6.7086,-4.36557456851e-10,991.333333333
134.75,6.48224,0.0,0.0,3000.0,2400.0,0.0893096923828125,0.6954174041748047,1.86907,4373.392218828201,14.629489660263062,0.0,0.00301628420129,80.70630311965942,0.46444777701,0.617517,1200,1200,1.87239,417.493438072,25.919257402420044,21.121678113937378,-0.00301628676243,0.00659325160086,0.0781618276492,14.359450101852417,1090.18794251,0.6463007926940918,0.618537,6.5038,-2.56113708019e-09,840.5
160.166666667,6.41438,0.0,7.45057882057e-09,2900.0,2500.0,0.10364770889282227,0.6938378810882568,1.85854,4452.881451368332,14.59449315071106,0.0,0.00512232468463,77.22385215759277,0.443184144206,0.613999,1200,1200,1.86051,452.323599748,26.209165573120117,17.549036502838135,-0.00512232631445,0.00666327727959,0.107497579895,14.30061149597168,1112.71789065,0.6509077548980713,0.614729,6.42701,-1.62981450558e-09,736.75
136.75,6.40031,0.0,0.0,2900.0,2300.0,0.08627605438232422,0.7049424648284912,1.85635,4536.840160369873,14.634984731674194,0.0,0.00435842893785,81.72354125976562,0.422921185897,0.613257,1200,1200,1.86558,428.786393013,26.12745690345764,22.246852159500122,-0.00435843132436,0.00924995541573,0.10024152851,14.221597909927368,1069.09047208,0.6346707344055176,0.616126,6.4597,-2.38651409745e-09,843.25
141.333333333,6.35896,0.0,0.0,2900.0,2400.0,0.10373973846435547,0.7036573886871338,1.84987,4615.906709909439,14.626225709915161,0.0,0.00247876450885,77.00970530509949,0.442452630309,0.610921,1200,1200,1.84977,415.361154766,27.158233642578125,16.098752737045288,-0.00247876439244,0.00953594781458,0.0915972810624,14.57059097290039,1089.16124712,0.6719770431518555,0.610901,6.35835,1.16415321827e-10,863.333333333
144.666666667,6.17046,0.0,1.49011558648e-08,2900.0,2300.0,0.07879352569580078,0.6895828247070312,1.81977,4698.546603918076,14.612170219421387,0.0,0.00464360998012,80.45131468772888,0.458040922859,0.601885,1200,1200,1.8215,425.799117999,28.614519357681274,17.951311111450195,-0.00464360974729,0.00931054819375,0.110216486743,14.61980676651001,1132.77559806,0.6649737358093262,0.602374,6.18109,2.32830643654e-10,888.333333333
113.666666667,6.03483,0.0,0.0,2900.0,2200.0,0.08471035957336426,0.7002120018005371,1.79755,4779.878451824188,14.587167263031006,0.0,0.00502966274507,79.06069302558899,0.418199717068,0.594942,1200,1200,1.79267,373.291515515,27.94422936439514,17.258325338363647,-0.00502966344357,0.00910262390971,0.093767507481,14.65289306640625,987.502879743,0.6653671264648438,0.593525,6.00547,-6.98491930962e-10,725.75
133.083333333,5.93477,0.0,-1.49011576411e-08,3000.0,2400.0,0.11338067054748535,0.6888666152954102,1.78083,4861.217623949051,14.585885047912598,0.0,0.00395635710447,79.21382808685303,0.48782785812,0.589926,1200,1200,1.77731,412.36774816,28.593608379364014,16.574201822280884,-0.00395635422319,0.00953193102032,0.101710668634,14.84117865562439,1049.60198806,0.6784448623657227,0.58892,5.91392,2.88127921522e-09,813.0
149.916666667,5.8152,0.0,0.0,3000.0,2300.0,0.09345555305480957,0.7009217739105225,1.76047,4945.486033439636,14.548121213912964,0.0,0.00428592061508,82.01369118690491,0.478146115131,0.584038,1200,1200,1.7647,429.999991925,26.438189268112183,21.485596895217896,-0.00428592134267,0.00922803208232,0.120007291167,14.836719751358032,1124.91757723,0.6731112003326416,0.585213,5.83982,-7.27595761418e-10,879.333333333
129.583333333,5.621,0.0,0.0,2900.0,2300.0,0.09980130195617676,0.7087018489837646,1.72651,5026.3968806266785,14.723015546798706,0.0,0.00250283628702,79.06416630744934,0.476894977068,0.573888,1200,1200,1.72664,408.309310518,25.56539011001587,18.199998140335083,-0.00250283651985,0.00571889337152,0.097033680058,14.743290662765503,1069.20328269,0.6746485233306885,0.573932,5.62172,-2.32830643654e-10,825.416666667
140.666666667,5.58675,0.0,0.0,2900.0,2300.0,0.08713006973266602,0.6934599876403809,1.7204,5109.769969940186,14.529304265975952,0.0,0.00329659355339,81.22799372673035,0.496400155879,0.572048,1200,1200,1.71602,426.160637423,26.188596487045288,21.399518728256226,-0.00329659529962,0.00691323820502,0.112268280918,14.562588930130005,1137.12605575,0.6595814228057861,0.570839,5.56236,-1.7462298274e-09,931.0
135.916666667,5.46097,0.0,0.0,2900.0,2200.0,0.09550189971923828,0.6775598526000977,1.69763,5190.23320889473,14.336864948272705,0.0,0.00319932121783,78.24905610084534,0.485293954245,0.56548,1200,1200,1.69631,414.710734194,29.022770643234253,16.03539252281189,-0.0031993186567,0.00739939883351,0.108350869637,14.376161575317383,1115.61597335,0.6456997394561768,0.565102,5.45378,2.56113708019e-09,901.0
117.833333333,5.39611,0.0,0.0,2900.0,2500.0,0.08087682723999023,0.6578669548034668,1.68568,5266.436618089676,14.085120677947998,0.0,0.0037595203903,73.78493070602417,0.385135513086,0.562106,1200,1200,1.69014,377.710610859,25.92811131477356,14.471035957336426,-0.00375952012837,0.00854583829641,0.106004519068,14.468108892440796,930.546400867,0.6502225399017334,0.563347,5.42022,2.61934474111e-10,537.75
118.75,5.36402,0.0,0.0,2900.0,2100.0,0.08455109596252441,0.700157642364502,1.67971,5346.911400079727,14.812232494354248,0.0,0.00496122229379,78.13910818099976,0.440407515281,0.560482,1200,1200,1.68294,369.174896447,25.02609348297119,19.214643716812134,-0.00496122054756,0.00997790135443,0.117212470198,14.396355867385864,1012.62348698,0.6536684036254883,0.561369,5.38135,1.7462298274e-09,768.083333333
84.5833333333,5.35415,0.0,-1.49011558648e-08,2800.0,2100.0,0.08007073402404785,0.6810896396636963,1.67787,5427.550427913666,14.448724508285522,0.0,0.0053534724284,78.43834018707275,0.466961808569,0.560136,1200,1200,1.67287,308.2812456,26.26776671409607,17.690154314041138,-0.00535346986726,0.00907081831247,0.0957090957268,14.408746004104614,1012.34817449,0.6387865543365479,0.55865,5.32742,2.56113708019e-09,696.916666667
79.5833333333,5.21167,0.0,1.49011558648e-08,2900.0,2200.0,0.08908510208129883,0.6933562755584717,1.6509,5509.463799715042,14.278886556625366,0.0,0.00475967873354,80.24724674224854,0.354826366026,0.552573,1200,1200,1.65384,310.201267549,27.071951150894165,19.720763206481934,-0.00475967815146,0.00643887929618,0.0838088218339,14.60671067237854,854.680053035,0.6608691215515137,0.553401,5.22703,5.82076609135e-10,421.916666667
98.4166666667,5.13828,0.0,1.49011558648e-08,2800.0,2200.0,0.08182978630065918,0.69097900390625,1.63672,5589.676720619202,14.54464864730835,0.0,0.00505792628974,78.16424059867859,0.458461071641,0.548766,1200,1200,1.64083,327.244800909,27.408595323562622,15.890843152999878,-0.00505792396143,0.00830080732703,0.088887389988,14.624243259429932,1003.36897777,0.6623597145080566,0.549828,5.15944,2.32830643654e-09,769.166666667
108.666666667,5.08743,0.0,0.0,2800.0,2300.0,0.09032559394836426,0.7175238132476807,1.62677,5678.042146682739,14.720397472381592,0.0,0.00597329070297,86.20000123977661,0.405292807144,0.546068,1200,1200,1.6282,366.980774549,32.39847135543823,18.395689487457275,-0.00597329437733,0.00825608242303,0.098795052425,15.767274856567383,896.216104271,0.7299129962921143,0.546443,5.09467,-3.67435859516e-09,565.166666667
83.6666666667,5.03126,0.0,-1.11022302463e-15,2900.0,2300.0,0.08633875846862793,0.7476825714111328,1.61567,5766.606354236603,15.198209285736084,0.0,0.0041414136067,86.11396217346191,0.373368876306,0.543017,1200,1200,1.61528,319.739303531,29.480098962783813,21.165858268737793,-0.0041414136067,0.00951354112476,0.095565647984,15.320579528808594,917.626614788,0.7175869941711426,0.542934,5.02928,0.0,501.75
94.8333333333,4.97654,0.0,0.0,2900.0,2200.0,0.09584856033325195,0.726954460144043,1.60474,5853.435924530029,15.192941904067993,0.0,0.00323075219058,84.38600158691406,0.43042687777,0.540112,1200,1200,1.60155,339.077138061,31.72255825996399,18.16762089729309,-0.00323074962944,0.00307992845774,0.0989268956114,14.700572490692139,956.568287625,0.67380690574646,0.539225,4.96072,2.56113708019e-09,612.666666667
105.833333333,4.95175,0.0,0.0,2900.0,2200.0,0.10471963882446289,0.6959388256072998,1.59974,5931.306062221527,14.731382846832275,0.0,0.00279189366847,75.73095774650574,0.450706466055,0.538754,1200,1200,1.60457,350.783844491,24.988155841827393,16.969329595565796,-0.00279189273715,0.00749398535118,0.100349994512,14.456480503082275,971.468215155,0.6467494964599609,0.540076,4.97571,9.31322574615e-10,573.083333333
101.666666667,4.779,0.0,0.0,2900.0,2100.0,0.10373997688293457,0.716663122177124,1.56423,6021.662860631943,15.170304298400879,0.0,0.00485769816441,88.40041065216064,0.453158919137,0.529237,1200,1200,1.56984,349.018464968,31.877654552459717,20.46783709526062,-0.00485769612715,0.00985880568624,0.0989594205291,16.014572858810425,975.202486097,0.7306680679321289,0.530727,4.80587,2.03726813197e-09,603.666666667
90.9166666667,4.70294,0.0,0.0,2900.0,2300.0,0.08971309661865234,0.7867255210876465,1.54819,6129.726475477219,16.552130222320557,0.0,0.00527256866917,105.51301002502441,0.449211672301,0.525076,1200,1200,1.54993,332.479312222,38.628758907318115,27.72339153289795,-0.00527256773785,0.00949332583696,0.096586120482,17.18004584312439,952.779909295,0.7958378791809082,0.525506,4.71113,9.31322574615e-10,612.666666667
