TotalExecTime,NumTrajs,Time,LossAfter,MinReturn,LossBefore,ExplainedVariance,AverageReturn,MaxKL,Entropy,StdReturn,MeanKL,AveragePolicyStd,Perplexity,MaxReturn,ItrTime
9.551751613616943,20,9.623711824417114,-0.0,0.0,-0.0,1,0.0,0.0,2.45436,0.0,0.0,0.827472,11.639,0.0,9.623717069625854
9.41186237335205,20,19.099697589874268,-0.0,0.0,-0.0,1,0.0,0.0,2.45436,0.0,0.0,0.827472,11.639,0.0,9.472171306610107
9.246297121047974,20,28.39234495162964,-0.0,0.0,-0.0,1,0.0,0.0,2.45436,0.0,0.0,0.827472,11.639,0.0,9.286434412002563
9.46936321258545,20,37.897820472717285,-0.0,0.0,-0.0,1,0.0,0.0,2.45436,0.0,0.0,0.827472,11.639,0.0,9.500990390777588
9.310924053192139,20,47.25762176513672,-0.0,0.0,-0.0,1,0.0,0.0,2.45436,0.0,0.0,0.827472,11.639,0.0,9.352564096450806
9.263697862625122,20,56.55326747894287,-0.0,0.0,-0.0,1,0.0,0.0,2.45436,0.0,0.0,0.827472,11.639,0.0,9.291823863983154
9.25410509109497,20,65.85430669784546,-0.0,0.0,-0.0,1,0.0,0.0,2.45436,0.0,0.0,0.827472,11.639,0.0,9.29695200920105
