LossBefore,Perplexity,MaxReturn,MaxKL,ExplainedVariance,StdReturn,Time,MinReturn,TotalExecTime,LossAfter,AverageReturn,NumTrajs,Entropy,ItrTime,MeanKL,AveragePolicyStd
0.0312014,15.4937,900.0,1.54984,0.0167970609577,219.317121995,4.999735116958618,0.0,4.939964056015015,0.00379284,70.0,20,2.74043,4.999740123748779,0.246386,0.95435
-0.0146748,15.9847,10300.0,0.784152,0.372731888973,1862.11573217,9.737755060195923,1900.0,4.684275150299072,-0.0633336,5245.0,20,2.77163,4.734105587005615,0.158186,0.969607
-0.00474172,15.8679,19600.0,0.124542,0.553402049824,3842.97736137,14.532338619232178,4000.0,4.75413703918457,-0.0166918,13855.0,20,2.7643,4.790659666061401,0.0257565,0.966118
-0.0103328,15.8303,19700.0,0.714762,0.725234174148,4092.9085013,19.35686707496643,2900.0,4.7780046463012695,-0.0309695,17090.0,20,2.76193,4.816593408584595,0.0660259,0.964804
-0.00975515,15.7487,19900.0,0.404876,0.754635404048,2772.62961825,24.07465386390686,10500.0,4.680012226104736,-0.0400449,16195.0,20,2.75676,4.714127540588379,0.108099,0.962465
-0.0234363,15.6721,19700.0,0.783239,0.591327401999,4445.00843644,28.86254596710205,3400.0,4.729901552200317,-0.0548915,14270.0,20,2.75188,4.776311159133911,0.102681,0.959937
-0.0342709,15.4895,20200.0,0.530774,0.830219752251,2165.73313222,33.82329344749451,13500.0,4.910207033157349,-0.0667956,17460.0,20,2.74016,4.948894500732422,0.0911813,0.954353
