ItrTime,LossBefore,Entropy,Perplexity,AveragePolicyStd,AverageReturn,ExplainedVariance,NumTrajs,Time,MaxKL,StdReturn,MaxReturn,LossAfter,MinReturn,TotalExecTime,MeanKL
5.9445271492004395,0.00900364,2.74043,15.4937,0.95435,12360.0,0.529221582304,20,5.944523334503174,1.42499,3221.2419965,19100.0,-0.0917282,8200.0,5.856560945510864,0.474435
5.826626777648926,-0.0133747,2.74944,15.6338,0.958967,16325.0,0.733825675819,20,11.774113893508911,0.445558,2735.84995934,20100.0,-0.0538493,10500.0,5.765605688095093,0.144255
5.7339186668396,-0.0279179,2.74275,15.5296,0.955997,20020.0,0.945559248524,20,17.513370752334595,0.150865,1498.53261559,21300.0,-0.0434612,15000.0,5.683048725128174,0.025273
5.632169961929321,0.0202931,2.72879,15.3144,0.949084,19875.0,0.952889696938,20,23.157915592193604,0.401438,1140.99737072,21400.0,-0.00719334,16300.0,5.591547012329102,0.134124
5.814819812774658,-0.017734,2.73894,15.4705,0.954596,18260.0,0.857923519311,20,28.980053424835205,1.12167,2123.29931946,21600.0,-0.0696965,14200.0,5.780958890914917,0.248138
10.176714897155762,-0.0296923,2.73007,15.334,0.950523,18770.0,0.921025691057,20,39.16546940803528,0.545949,1254.23283325,20700.0,-0.0662741,16500.0,10.141560792922974,0.160411
5.680569648742676,-0.0331867,2.71522,15.108,0.943318,20090.0,0.935717512867,20,44.852811098098755,0.08058,1465.91268499,21400.0,-0.0420904,16100.0,5.61956000328064,0.0171041
