StdReturn,LossBefore,MeanKL,Time,NumTrajs,Entropy,MinReturn,Perplexity,MaxReturn,AveragePolicyStd,TotalExecTime,MaxKL,AverageReturn,LossAfter,ExplainedVariance,ItrTime
86.458082329,0.00067058,0.045882,22.9588782787323,20,2.5608,100.0,12.9461,500.0,0.870797,22.853522777557373,0.535347,395.0,-0.000119545,0.885612720086,22.958884477615356
163.935963108,0.00348064,0.0362707,46.74791240692139,20,2.56147,0.0,12.9548,500.0,0.871073,23.589125156402588,0.47082,275.0,-0.00506634,0.679938692735,23.78322196006775
96.3068014213,-0.00442114,0.00630499,70.5268783569336,20,2.56321,100.0,12.9774,600.0,0.871794,23.725687265396118,0.0599382,385.0,-0.00744032,0.878485246807,23.77372145652771
66.8954408013,-0.00211279,0.00935772,93.1076123714447,20,2.561,300.0,12.9487,500.0,0.870833,22.395269632339478,0.0726899,405.0,-0.00568211,0.913472801905,22.5661883354187
117.792189894,-0.00368464,0.0084699,116.23694157600403,20,2.55994,100.0,12.9351,500.0,0.870393,23.032482147216797,0.110662,375.0,-0.00761498,0.845593660734,23.1201171875
135.185058346,-0.00492809,0.00856658,139.27747416496277,20,2.5581,200.0,12.9113,800.0,0.869613,22.984619617462158,0.101863,535.0,-0.010049,0.876679303042,23.036744117736816
101.365674664,0.00192145,0.00555037,163.0037760734558,20,2.55563,400.0,12.8795,800.0,0.86854,23.65030837059021,0.167615,485.0,-0.00299388,0.891311268041,23.711385011672974
