MaxKL,MeanKL,MinReturn,TotalExecTime,AverageReturn,Entropy,AveragePolicyStd,LossBefore,MaxReturn,Time,Perplexity,StdReturn,NumTrajs,ItrTime,LossAfter,ExplainedVariance
2.53488,0.395466,0.0,19.581833839416504,160.0,2.7007,0.935103,0.00270436,600.0,19.723740339279175,14.8902,217.715410571,20,19.72374439239502,-0.0742701,0.310346527222
0.0339834,0.00724633,500.0,19.193890810012817,670.0,2.70341,0.93667,0.0078082,1500.0,39.088218212127686,14.9305,205.182845287,20,19.360830783843994,0.00330047,0.809553826352
0.378934,0.0544966,600.0,19.397470474243164,695.0,2.70731,0.938399,-0.00426034,900.0,58.671440839767456,14.9889,86.458082329,20,19.578026056289673,-0.0178679,0.887260249122
0.0645975,0.00805554,600.0,19.217225313186646,845.0,2.70518,0.937582,0.00344179,1900.0,77.95305132865906,14.957,348.532638357,20,19.277817010879517,-0.000589851,0.714580244238
0.0231967,0.00657673,600.0,19.31966733932495,835.0,2.7069,0.938284,0.0151203,1500.0,97.47978949546814,14.9828,200.686322404,20,19.518247604370117,0.0118385,0.808375890852
0.0647311,0.0100389,600.0,20.24438190460205,860.0,2.71446,0.941805,0.0113842,1700.0,117.97905278205872,15.0965,288.790581564,20,20.495051860809326,0.00676541,0.699177613403
0.133442,0.0160388,500.0,19.81057381629944,1515.0,2.72015,0.944465,-0.00938984,4600.0,137.9155957698822,15.1827,1189.23294606,20,19.926583766937256,-0.0164901,0.401067842529
