MeanKL,StdReturn,Time,AverageReturn,AveragePolicyStd,Entropy,NumTrajs,LossBefore,LossAfter,MaxReturn,MinReturn,Perplexity,ExplainedVariance,ItrTime,TotalExecTime,MaxKL
0.0456817,21.7944947177,12.501349925994873,5.0,0.999438,2.83651,20,-0.0113176,-0.0119224,100.0,0.0,17.0561,0.0427686174974,12.501352787017822,12.322365760803223,4.30345
0.00149952,43.5889894354,24.435744762420654,10.0,0.99371,2.82519,20,0.0174713,0.0129963,200.0,0.0,16.8642,0.337627087715,11.927298545837402,11.869368553161621,0.0101197
0.000278018,65.3834841531,36.77798819541931,15.0,0.998087,2.83393,20,0.019304,0.0183753,300.0,0.0,17.0122,0.150650535814,12.330849885940552,12.146259069442749,0.0035832
0.000386403,440.766378028,49.84535574913025,185.0,1.00298,2.84358,20,-0.0116572,-0.012821,1800.0,0.0,17.1772,0.236084486947,13.059162616729736,12.867659091949463,0.0021334
0.0177819,43.5889894354,63.29331707954407,10.0,1.00002,2.83775,20,0.00308568,0.00384283,200.0,0.0,17.0773,0.0329050634884,13.413487195968628,13.309629440307617,1.86881
0.0765049,435.287261472,76.82320499420166,105.0,1.00075,2.83929,20,-0.0247014,-0.0158296,2000.0,0.0,17.1037,0.144032718084,13.50073790550232,13.300140142440796,7.30569
0.00153992,85.2936105462,90.02575016021729,35.0,0.994573,2.82694,20,-0.000139736,-0.00130148,300.0,0.0,16.8938,0.127404701819,13.191602230072021,13.153927087783813,0.384845
