LossAfter,ExplainedVariance,ItrTime,TotalExecTime,MaxReturn,AveragePolicyStd,Time,MeanKL,MinReturn,AverageReturn,MaxKL,NumTrajs,LossBefore,Entropy,StdReturn,Perplexity
-1.96081,0.199126160025,16.114748239517212,15.880017042160034,400.0,1.0,16.114741563796997,242.59,0.0,20.0,14486.2,20,-0.00219955,2.83788,87.1779788708,17.0795
-0.0,1,17.89229440689087,17.630772352218628,0.0,0.998905,34.02259659767151,0.0,0.0,0.0,0.0,20,-0.0,2.83568,0.0,17.0419
0.00567501,0.116441406225,16.249874591827393,16.115310430526733,100.0,0.998905,50.29896926879883,0.0270642,0.0,5.0,5.60457,20,0.00258046,2.83568,21.7944947177,17.0419
-0.379394,0.169246653017,18.733398914337158,18.530731201171875,100.0,0.999546,69.06246519088745,1.9743,0.0,5.0,93.2682,20,0.0117879,2.83697,21.7944947177,17.064
0.00100496,0.240962619455,16.33740735054016,16.17281198501587,1600.0,1.00251,85.42601299285889,0.00610432,0.0,95.0,1.30646,20,0.00247245,2.84286,351.390096616,17.1648
-0.0337491,0.0734616126562,16.7059805393219,16.55715584754944,600.0,1.00313,102.15919470787048,0.141848,0.0,30.0,18.5247,20,-0.0132934,2.8441,130.766968306,17.186
0.00137707,0.0626895807309,16.771888971328735,16.620990991592407,100.0,0.999802,118.9697527885437,0.0799917,0.0,10.0,4.9703,20,0.0161703,2.83745,30.0,17.0722
