LossBefore,ExplainedVariance,NumTrajs,Entropy,TotalExecTime,Time,StdReturn,AveragePolicyStd,LossAfter,AverageReturn,ItrTime,Perplexity,MaxReturn,MaxKL,MeanKL,MinReturn
0.00136337,0.140686751362,20,2.7481,34.53463053703308,35.10935997962952,873.770564851,0.956152,-0.0204462,305.0,35.109365463256836,15.613,3800.0,0.554635,0.0967491,0.0
-0.0149328,0.656139164775,20,2.74947,31.408883094787598,66.79236650466919,13849.0830021,0.956889,-0.0424239,16830.0,31.679792642593384,15.6343,38000.0,0.60268,0.151564,0.0
-0.0137312,0.764453191467,20,2.742,35.489686250686646,102.58800911903381,15868.2198119,0.953275,-0.0607672,31640.0,35.766085147857666,15.518,50300.0,1.07015,0.189678,1100.0
-0.00950074,0.602497903411,20,2.73513,32.94561004638672,135.63005948066711,12277.3938603,0.950059,-0.0434427,28460.0,33.025516748428345,15.4118,44000.0,0.29468,0.0824481,0.0
-0.0105389,0.834592786261,20,2.73038,24.512534856796265,160.3974883556366,12881.4634262,0.947853,-0.0236383,40070.0,24.747336626052856,15.3388,50100.0,0.3558,0.0579674,0.0
-0.0205516,0.749092153034,20,2.72512,28.91445755958557,189.38217496871948,9490.86929633,0.945403,-0.0810219,39580.0,28.974087238311768,15.2582,49700.0,1.612,0.342116,18700.0
-0.00206998,0.679183380961,20,2.71484,31.148516178131104,220.77345204353333,16949.8930675,0.940594,-0.0546635,28475.0,31.339462995529175,15.1022,49500.0,0.851347,0.21579,0.0
