Entropy,MaxReturn,AverageReturn,Time,Perplexity,MaxKL,ExplainedVariance,NumTrajs,MeanKL,MinReturn,AveragePolicyStd,TotalExecTime,LossBefore,StdReturn,ItrTime,LossAfter
2.64941,0.0,0.0,9.755919456481934,14.1457,0.0,1,20,0.0,0.0,0.917354,9.689647674560547,-0.0,0.0,9.75592565536499,-0.0
2.64941,0.0,0.0,19.433048963546753,14.1457,0.0,1,20,0.0,0.0,0.917354,9.61662244796753,-0.0,0.0,9.672204494476318,-0.0
2.64941,0.0,0.0,29.184202671051025,14.1457,0.0,1,20,0.0,0.0,0.917354,9.687064409255981,-0.0,0.0,9.743900775909424,-0.0
2.64941,0.0,0.0,39.16574430465698,14.1457,0.0,1,20,0.0,0.0,0.917354,9.837074995040894,-0.0,0.0,9.977052211761475,-0.0
2.64941,0.0,0.0,49.19051694869995,14.1457,0.0,1,20,0.0,0.0,0.917354,9.89122200012207,-0.0,0.0,10.012891292572021,-0.0
2.64941,0.0,0.0,59.17396068572998,14.1457,0.0,1,20,0.0,0.0,0.917354,9.939931154251099,-0.0,0.0,9.977853298187256,-0.0
2.64941,0.0,0.0,68.83645033836365,14.1457,0.0,1,20,0.0,0.0,0.917354,9.619632005691528,-0.0,0.0,9.653503179550171,-0.0
