MeanKL,MaxReturn,ExplainedVariance,AveragePolicyStd,MinReturn,Perplexity,MaxKL,StdReturn,Time,TotalExecTime,LossAfter,NumTrajs,AverageReturn,LossBefore,Entropy,ItrTime
0.0,0.0,1,1.0,0.0,17.0795,0.0,0.0,17.230215311050415,16.983177423477173,-0.0,20,0.0,-0.0,2.83788,17.230223417282104
4.56997,600.0,0.0871326464567,1.0,0.0,17.0795,339.337,130.766968306,33.64112210273743,16.16978096961975,0.505292,20,30.0,-0.0170498,2.83788,16.39633798599243
49.0173,2900.0,0.0696518349808,0.995747,0.0,16.9345,4343.67,635.688603013,49.61834406852722,15.8442223072052,15.1492,20,170.0,0.0137474,2.82935,15.959566593170166
0.0839061,1100.0,0.137710648642,0.999175,0.0,17.0513,8.92215,239.739441895,67.25048422813416,17.357569456100464,-0.0186811,20,55.0,-0.012294,2.83623,17.5955011844635
162.564,1600.0,0.0478630392975,0.99611,0.0,16.9468,11057.2,348.245602987,84.78316235542297,17.35623002052307,23.8777,20,85.0,-0.0183368,2.83008,17.524121284484863
17.7187,2400.0,0.269520587017,0.991565,0.0,16.7921,1914.96,523.067873225,101.67657351493835,16.69866681098938,3.58107,20,120.0,-0.00540842,2.82091,16.859188556671143
0.00036648,900.0,0.215690942763,0.990229,0.0,16.7468,0.013946,196.150452459,118.91525983810425,17.043497323989868,0.000496658,20,45.0,0.00161202,2.81821,17.211742639541626
