TotalExecTime,MeanKL,NumTrajs,Time,MaxKL,MinReturn,MaxReturn,AveragePolicyStd,StdReturn,ExplainedVariance,AverageReturn,LossAfter,Entropy,ItrTime,LossBefore,Perplexity
6.204411745071411,0.0,40,6.288009405136108,0.0,0.0,0.0,0.58088,0.0,1,0.0,-0.0,1.73658,6.288013219833374,-0.0,5.67789
6.248414039611816,0.0600066,40,12.686562538146973,0.42389,0.0,100.0,0.58088,15.612494996,0.0308001089283,2.5,-0.0265169,1.73658,6.3947999477386475,0.00313826,5.67789
6.078908681869507,0.0,40,18.884613513946533,0.0,0.0,0.0,0.580845,0.0,1,0.0,-0.0,1.73815,6.191983222961426,-0.0,5.6868
6.097411632537842,0.0,40,25.03149962425232,0.0,0.0,0.0,0.580845,0.0,1,0.0,-0.0,1.73815,6.13767409324646,-0.0,5.6868
6.1945953369140625,0.0,40,31.313257694244385,0.0,0.0,0.0,0.580845,0.0,1,0.0,-0.0,1.73815,6.262351989746094,-0.0,5.6868
6.034645080566406,0.0,40,37.4394314289093,0.0,0.0,0.0,0.580845,0.0,1,0.0,-0.0,1.73815,6.118142604827881,-0.0,5.6868
6.450047016143799,0.121363,40,43.94163632392883,1.05608,0.0,100.0,0.580845,15.612494996,0.0284192843452,2.5,-0.0472627,1.73815,6.497438430786133,0.00253131,5.6868
