NumTrajs,Perplexity,MinReturn,ItrTime,MeanKL,LossBefore,Time,Entropy,AverageReturn,AveragePolicyStd,TotalExecTime,LossAfter,ExplainedVariance,MaxReturn,MaxKL,StdReturn
20,11.639,0.0,10.916703224182129,0.0,-0.0,10.916697025299072,2.45436,0.0,0.827472,10.820195436477661,-0.0,1,0.0,0.0,0.0
20,11.639,0.0,10.404006958007812,0.0,-0.0,21.32538676261902,2.45436,0.0,0.827472,10.297670602798462,-0.0,1,0.0,0.0,0.0
20,11.639,0.0,10.553704738616943,0.0,-0.0,31.88215398788452,2.45436,0.0,0.827472,10.52297043800354,-0.0,1,0.0,0.0,0.0
20,11.639,0.0,10.589521408081055,0.0,-0.0,42.475287675857544,2.45436,0.0,0.827472,10.527174472808838,-0.0,1,0.0,0.0,0.0
20,11.639,0.0,10.279204607009888,0.0,-0.0,52.75810718536377,2.45436,0.0,0.827472,10.235292673110962,-0.0,1,0.0,0.0,0.0
20,11.639,0.0,10.6578209400177,0.0,-0.0,63.41983103752136,2.45436,0.0,0.827472,10.60936164855957,-0.0,1,0.0,0.0,0.0
20,11.639,0.0,10.625082731246948,0.0,-0.0,74.04878640174866,2.45436,0.0,0.827472,10.574647188186646,-0.0,1,0.0,0.0,0.0
