AverageReturn,MeanKL,Time,StdReturn,LossAfter,ItrTime,ExplainedVariance,Entropy,MinReturn,MaxKL,TotalExecTime,MaxReturn,NumTrajs,LossBefore,Perplexity,AveragePolicyStd
0.0,0.0,6.815884828567505,0.0,-0.0,6.815896034240723,1,2.57184,0.0,0.0,6.7510387897491455,0.0,40,-0.0,13.0899,0.876188
0.0,0.0,13.676620244979858,0.0,-0.0,6.854186534881592,1,2.57184,0.0,0.0,6.810753583908081,0.0,40,-0.0,13.0899,0.876188
0.0,0.0,19.357962608337402,0.0,-0.0,5.678367853164673,1,2.57184,0.0,0.0,5.6275269985198975,0.0,40,-0.0,13.0899,0.876188
0.0,0.0,25.358431100845337,0.0,-0.0,5.993081331253052,1,2.57184,0.0,0.0,5.9347100257873535,0.0,40,-0.0,13.0899,0.876188
0.0,0.0,31.396454572677612,0.0,-0.0,6.022841215133667,1,2.57184,0.0,0.0,5.9573540687561035,0.0,40,-0.0,13.0899,0.876188
0.0,0.0,37.52071022987366,0.0,-0.0,6.1161370277404785,1,2.57184,0.0,0.0,6.033615589141846,0.0,40,-0.0,13.0899,0.876188
0.0,0.0,43.59272599220276,0.0,-0.0,6.0662682056427,1,2.57184,0.0,0.0,6.025336265563965,0.0,40,-0.0,13.0899,0.876188
