NumTrajs,Entropy,ExplainedVariance,AveragePolicyStd,TotalExecTime,Perplexity,MinReturn,LossBefore,MaxReturn,MaxKL,StdReturn,LossAfter,MeanKL,ItrTime,AverageReturn,Time
20,2.8392,0.244117838138,1.00066,16.6542489528656,17.1021,0.0,0.00476368,100.0,502.073,21.7944947177,0.134819,4.2724,16.965515613555908,5.0,16.96550941467285
20,2.84396,1,1.00305,15.908645629882812,17.1837,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,16.155859231948853,0.0,33.13195824623108
20,2.84396,1,1.00305,16.357085704803467,17.1837,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,16.516486883163452,0.0,49.6664457321167
20,2.84396,0.11826343022,1.00305,17.319483757019043,17.1837,0.0,0.0129412,300.0,1255.13,65.3834841531,1.95462,11.6554,17.384343147277832,15.0,67.08623433113098
20,2.85043,0.124719180456,1.0063,16.57826805114746,17.2953,0.0,-0.00938532,600.0,1.39179,130.766968306,-0.0112554,0.0143106,16.737688302993774,30.0,83.85017251968384
20,2.84574,0.318004614767,1.00396,16.770699977874756,17.2143,0.0,0.018412,400.0,36.0979,87.1779788708,0.0105156,0.695814,16.8945415019989,20.0,100.76251983642578
20,2.85495,1,1.00859,16.5489399433136,17.3735,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,16.739230632781982,0.0,117.53923892974854
