ItrTime,Time,AverageReturn,LossBefore,MinReturn,LossAfter,NumTrajs,StdReturn,MaxReturn,MaxKL,ExplainedVariance,AveragePolicyStd,TotalExecTime,Entropy,Perplexity,MeanKL
12.465197563171387,12.465192794799805,32.0,0.0217992,0.0,-0.026609,200,155.486333805,1200.0,13.3878,0.2658919175,0.609708,12.182679653167725,1.82564,6.20679,1.47155
13.354023456573486,25.82170820236206,1209.5,-0.0135417,0.0,-0.0231967,200,1245.05411529,2900.0,0.581067,0.824838892545,0.615754,13.214412212371826,1.84744,6.34358,0.0854379
13.517756462097168,39.34466099739075,1362.0,0.00285373,0.0,0.00994597,200,1285.86780036,2900.0,1.09466,0.837402795257,0.613471,13.441957712173462,1.84067,6.30077,0.129722
16.711559772491455,56.06009864807129,1210.0,-0.00229669,0.0,0.00903819,200,1278.39743429,2900.0,1.79666,0.812464242308,0.613705,16.648350954055786,1.8421,6.30977,0.236059
13.715560674667358,69.78060603141785,1270.0,-0.00767093,0.0,0.00808746,200,1277.18440329,2900.0,2.15194,0.826815058708,0.613588,13.64265489578247,1.84095,6.30252,0.133418
21.030766010284424,90.82128286361694,1385.0,-0.00190525,0.0,-0.00125715,200,1261.29893364,2900.0,1.61695,0.81748173265,0.612649,20.933414220809937,1.83711,6.2784,0.0701343
12.974758625030518,103.80006861686707,1188.0,0.00900308,0.0,0.00712296,200,1264.73554548,2800.0,0.507349,0.804842626472,0.612331,12.8773193359375,1.83616,6.27242,0.0581137
