AverageReturn,StdReturn,MaxKL,ItrTime,TotalExecTime,MinReturn,MeanKL,NumTrajs,AveragePolicyStd,MaxReturn,Perplexity,Time,Entropy,LossBefore,ExplainedVariance,LossAfter
3205.0,1372.76181474,1.43415,5.392162561416626,5.308106184005737,500.0,0.513836,20,0.87453,6200.0,13.0471,5.392155885696411,2.56857,0.016208,0.155955339748,-0.0729852
21030.0,475.499737119,0.441219,5.233267068862915,5.187987565994263,19600.0,0.118105,20,0.881996,21800.0,13.2603,10.628192663192749,2.58478,-0.0123979,0.986491385768,-0.0377507
21150.0,329.39338184,0.0382356,5.560697793960571,5.534823179244995,20400.0,0.0108188,20,0.879384,21700.0,13.1784,16.19519329071045,2.57858,-0.00828604,0.991728803555,-0.0130777
21395.0,267.348087706,0.0388074,5.636094331741333,5.599540948867798,21000.0,0.00585071,20,0.877771,22000.0,13.1239,21.834978103637695,2.57444,-0.0172806,0.992528953208,-0.0203544
21280.0,470.744091838,0.0606128,5.669652700424194,5.638885498046875,19900.0,0.0214014,20,0.873842,21900.0,13.011,27.509900093078613,2.5658,-0.0136537,0.986828226367,-0.0219056
21430.0,295.127091267,0.0681243,5.840015888214111,5.810791492462158,20800.0,0.0105322,20,0.870914,22000.0,12.9225,33.35513734817505,2.55897,-0.0247269,0.992733069054,-0.0317387
21520.0,300.998338866,0.035537,5.5682477951049805,5.503955364227295,20500.0,0.00999262,20,0.86548,21900.0,12.7637,38.92775321006775,2.5466,-0.0165691,0.992466104725,-0.0242237
