MaxKL,NumTrajs,Perplexity,AveragePolicyStd,StdReturn,MinReturn,TotalExecTime,MaxReturn,MeanKL,LossAfter,ExplainedVariance,LossBefore,AverageReturn,ItrTime,Entropy,Time
0.0,20,14.777,0.930467,0.0,0.0,7.624692678451538,0.0,0.0,-0.0,1,-0.0,0.0,7.696576833724976,2.69307,7.696569442749023
0.0,20,14.777,0.930467,0.0,0.0,7.59610652923584,0.0,0.0,-0.0,1,-0.0,0.0,7.6412506103515625,2.69307,15.342302083969116
0.0,20,14.777,0.930467,0.0,0.0,7.3056640625,0.0,0.0,-0.0,1,-0.0,0.0,7.383881092071533,2.69307,22.731069087982178
0.0,20,14.777,0.930467,0.0,0.0,7.208226919174194,0.0,0.0,-0.0,1,-0.0,0.0,7.24448037147522,2.69307,29.980812311172485
0.0,20,14.777,0.930467,0.0,0.0,7.328519344329834,0.0,0.0,-0.0,1,-0.0,0.0,7.3858160972595215,2.69307,37.37827134132385
0.0,20,14.777,0.930467,0.0,0.0,7.392389297485352,0.0,0.0,-0.0,1,-0.0,0.0,7.431166410446167,2.69307,44.81387519836426
0.0,20,14.777,0.930467,0.0,0.0,7.477548122406006,0.0,0.0,-0.0,1,-0.0,0.0,7.5218024253845215,2.69307,52.33942151069641
