LossAfter,Time,StdReturn,MaxKL,MaxReturn,MeanKL,LossBefore,AverageReturn,NumTrajs,Perplexity,ExplainedVariance,ItrTime,Entropy,MinReturn,AveragePolicyStd,TotalExecTime
-0.0,8.080673456192017,0.0,0.0,0.0,0.0,-0.0,0.0,20,11.7087,1,8.08068037033081,2.46033,0.0,0.828509,8.025443315505981
-0.0,16.006291389465332,0.0,0.0,0.0,0.0,-0.0,0.0,20,11.7087,1,7.922667980194092,2.46033,0.0,0.828509,7.863969564437866
-0.0,23.962419509887695,0.0,0.0,0.0,0.0,-0.0,0.0,20,11.7087,1,7.953662395477295,2.46033,0.0,0.828509,7.920632362365723
-0.0,32.3411431312561,0.0,0.0,0.0,0.0,-0.0,0.0,20,11.7087,1,8.374977350234985,2.46033,0.0,0.828509,8.313612222671509
-0.0,40.18025493621826,0.0,0.0,0.0,0.0,-0.0,0.0,20,11.7087,1,7.834540605545044,2.46033,0.0,0.828509,7.804975986480713
-0.0,48.16544532775879,0.0,0.0,0.0,0.0,-0.0,0.0,20,11.7087,1,7.981521129608154,2.46033,0.0,0.828509,7.938555955886841
-0.0,56.07012581825256,0.0,0.0,0.0,0.0,-0.0,0.0,20,11.7087,1,7.891284227371216,2.46033,0.0,0.828509,7.85801362991333
