MaxReturn,NumTrajs,MinReturn,Perplexity,Entropy,AverageReturn,LossAfter,ExplainedVariance,ItrTime,LossBefore,MeanKL,MaxKL,TotalExecTime,AveragePolicyStd,StdReturn,Time
500.0,20,0.0,17.1557,2.84233,70.0,0.0132711,0.0316157151379,9.378124713897705,0.0363734,0.211628,0.940728,9.278310775756836,1.00326,145.258390463,9.378118753433228
6500.0,20,800.0,17.7912,2.8787,2835.0,-0.0122216,0.150802478426,9.555947303771973,0.00644723,0.069065,0.154281,9.4770827293396,1.02209,1568.52637848,18.93920874595642
16600.0,20,0.0,17.8486,2.88193,8920.0,-0.0164263,0.533255681303,9.706688165664673,-0.00167582,0.0627608,0.218649,9.638695240020752,1.02377,3778.04182084,28.64883303642273
27400.0,20,5300.0,17.8337,2.88109,17675.0,-0.0179166,0.514948268726,9.460486650466919,-0.00824859,0.0356628,0.232444,9.372409105300903,1.02314,4761.07918439,38.1187744140625
31100.0,20,0.0,17.7603,2.87696,19455.0,-0.0173812,0.492504036456,9.628354549407959,-0.00853623,0.0339668,0.205255,9.554343461990356,1.02092,7688.33369463,47.75453162193298
30700.0,20,13700.0,17.6846,2.8727,22855.0,-0.0356054,0.581182668694,9.575354814529419,-0.0283749,0.0229953,0.0537291,9.499258756637573,1.01865,5101.61494039,57.334888219833374
30000.0,20,0.0,17.4355,2.85851,21905.0,-0.0375973,0.66172428304,9.42050290107727,-0.0216424,0.0831315,0.241154,9.379645347595215,1.01148,6676.63650351,66.75864887237549
