ItrTime,AveragePolicyStd,MinReturn,MeanKL,TotalExecTime,Time,Perplexity,StdReturn,Entropy,AverageReturn,MaxKL,LossBefore,NumTrajs,ExplainedVariance,MaxReturn,LossAfter
17.311729431152344,1.00066,0.0,133.63,16.997089385986328,17.311721563339233,17.1021,344.383507154,2.8392,120.0,15880.3,-0.015096,20,0.20386847949,1500.0,34.8198
17.135725259780884,0.993138,0.0,1.47757,16.89680767059326,34.47492027282715,16.8459,212.367605816,2.8241,70.0,165.713,-0.0136901,20,0.270077872223,800.0,-0.524183
16.64248037338257,0.98975,0.0,0.0183903,16.529099464416504,51.14414668083191,16.7309,87.1779788708,2.81726,20.0,1.7068,0.00156689,20,0.181417370655,400.0,-0.00625979
16.446088790893555,0.990168,0.0,0.000553295,16.29079008102417,67.60052466392517,16.7441,277.308492477,2.81804,90.0,0.0479685,-0.0231091,20,0.258519401873,1100.0,-0.0252504
15.667901515960693,0.98445,0.0,1.0148,15.497639179229736,83.29049491882324,16.5517,271.845544381,2.80649,90.0,58.6555,-0.0136311,20,0.120981197503,1000.0,-0.235692
17.200777292251587,0.981088,0.0,5.1121,17.09919309616089,100.50575637817383,16.4393,280.891438104,2.79967,110.0,251.708,-0.0030659,20,0.106390771392,1100.0,1.01932
18.606948137283325,0.980343,0.0,0.0,18.548686265945435,119.12601661682129,16.4141,0.0,2.79814,0.0,0.0,-0.0,20,1,0.0,-0.0
