Time,NumTrajs,Entropy,ExplainedVariance,LossBefore,MaxKL,AveragePolicyStd,ItrTime,AverageReturn,TotalExecTime,MinReturn,Perplexity,LossAfter,StdReturn,MaxReturn,MeanKL
11.611427068710327,20,2.64941,0.158714027854,0.0213927,0.896914,0.917354,11.61143159866333,490.0,11.493045330047607,0.0,14.1457,-0.0106992,401.123422403,1600.0,0.171084
23.129758596420288,20,2.67081,0.722606926993,-0.0217379,1.02148,0.926752,11.513935327529907,15585.0,11.446859359741211,10100.0,14.4516,-0.0917788,2212.30083849,18600.0,0.276188
35.38289499282837,20,2.65994,0.963076270579,0.00469814,0.913041,0.921524,12.244547367095947,20910.0,12.068734884262085,18100.0,14.2954,-0.0328599,1192.43448457,23200.0,0.133414
47.091121435165405,20,2.66229,0.967908972737,-0.0334275,0.107073,0.922206,11.702843189239502,21990.0,11.631565809249878,18400.0,14.329,-0.0424543,1029.51444866,23200.0,0.0316515
59.12973761558533,20,2.64557,0.979038660037,-0.0137795,0.0738456,0.914543,12.020168542861938,22320.0,11.87716269493103,20000.0,14.0915,-0.0197811,768.505042274,23200.0,0.0160864
70.73696088790894,20,2.63868,0.978111673189,-0.020377,0.269686,0.91065,11.594411134719849,22365.0,11.545867204666138,20100.0,13.9948,-0.0331371,797.041404194,23300.0,0.0291518
82.51841950416565,20,2.62849,0.991435843942,-0.0183374,0.0635952,0.905923,11.745293617248535,22430.0,11.654702425003052,21800.0,13.8529,-0.024884,359.304884464,23000.0,0.0153216
